rank,word,training_frequency
174,learning,542
175,interest,542
176,best,542
177,v,538
178,author,537
179,being,536
180,cognitive,536
181,three,531
182,computational,528
183,study,527
184,lexical,527
185,full,526
186,check,521
187,school,520
188,german,515
189,date,513
190,course,512
191,own,511
192,phonology,510
193,linguist,507
194,years,506
195,translation,506
196,june,506
197,orders,506
198,development,505
199,home,503
200,every,502
201,french,502
202,line,501
203,press,498
204,f,493
205,k,491
206,important,489
207,related,487
208,social,478
209,per,476
210,ca,475
211,given,474
212,dr,474
213,applications,473
214,mailing,472
215,reports,472
216,did,470
217,least,469
218,since,469
219,example,468
220,change,467
221,provide,467
222,teaching,463
223,help,463
224,st,462
225,japanese,460
226,american,458
227,read,456
228,break,456
229,et,455
230,position,451
231,volume,451
232,chair,451
233,anyone,450
234,letter,450
235,above,450
236,august,449
237,card,448
238,technology,447
239,message,444
240,however,442
241,working,442
242,european,441
243,credit,441
244,type,439
245,ll,439
246,held,439
247,topics,439
248,participants,437
249,authors,436
250,human,434
251,field,432
252,a,432
253,spanish,432
254,question,429
255,pages,429
256,found,428
257,linguists,428
258,communication,425
259,point,425
260,experience,425
261,canada,424
262,via,422
263,area,421
264,reference,421
265,several,420
266,under,419
267,march,416
268,programme,414
269,student,414
270,might,413
271,published,413
272,semantic,413
273,box,412
274,resources,412
275,names,412
276,syntactic,411
277,another,410
278,minutes,409
279,either,408
280,while,408
281,theoretical,408
282,electronic,408
283,making,408
284,references,407
285,sessions,406
286,few,405
287,long,405
288,copies,404
289,members,402
290,w,401
291,back,400
292,july,400
293,note,399
294,examples,397
295,present,397
296,days,394
297,april,394
298,verb,393
299,why,392
300,areas,391
301,account,390
302,right,390
303,little,388
304,let,386
305,four,386
306,summary,385
307,thanks,382
308,germany,382
309,service,381
310,york,379
311,accepted,378
312,marketing,375
313,journal,374
314,submit,374
315,without,373
316,current,373
317,education,371
318,final,370
319,follow,369
320,aspects,368
321,meaning,368
322,single,367
323,evaluation,367
324,en,367
325,whether,366
326,cd,366
327,programs,365
328,particular,365
329,city,364
330,group,364
331,forms,362
332,main,362
333,week,362
334,france,361
335,issue,360
336,review,359
337,great,358
338,national,358
339,lists,357
340,society,356
341,college,356
342,topic,356
343,results,356
344,still,355
345,set,354
346,approach,352
347,others,351
348,morphology,350
349,david,349
350,today,349
351,limited,349
352,nl,349
353,links,349
354,des,347
355,various,347
356,bulk,346
357,meeting,344
358,context,342
359,less,342
360,native,342
361,ve,342
362,fact,341
363,logic,339
364,written,339
365,section,339
366,start,338
367,proceedings,338
368,chinese,338
369,y,337
370,focus,337
371,again,337
372,person,337
373,ed,335
374,major,335
375,spoken,335
376,machine,335
377,problem,334
378,multi,334
379,details,332
380,specific,332
381,opportunity,332
382,applied,330
383,corpus,330
384,price,329
385,due,327
386,works,327
387,methods,327
388,required,326
389,really,326
390,affiliation,325
391,rather,325
392,plus,325
393,acl,325
394,always,324
395,grammatical,323
396,together,323
397,approaches,321
398,off,321
399,better,318
400,london,318
401,thank,317
402,old,316
403,format,316
404,cost,315
405,history,314
406,association,314
407,original,313
408,researchers,313
409,professor,312
410,proposals,312
411,post,311
412,coffee,310
413,le,310
414,never,310
415,presentation,310
416,problems,309
417,speaker,309
418,net,309
419,sure,308
420,center,308
421,submitted,308
422,product,308
423,formal,306
424,standard,306
425,wide,305
426,offer,304
427,easy,304
428,life,304
429,file,303
430,real,300
431,california,300
432,writing,299
433,fee,299
434,ever,299
435,hard,298
436,japan,298
437,movement,297
438,modern,296
439,au,296
440,future,296
441,down,295
442,content,295
443,length,295
444,comparative,295
445,application,294
446,dept,294
447,until,294
448,september,293
449,cs,293
450,remove,293
451,next,292
452,publications,291
453,query,290
454,project,290
455,evidence,290
456,support,288
457,too,287
458,search,287
459,recent,287
460,simple,287
461,academic,287
462,cambridge,286
463,complete,285
464,benjamins,285
465,netherlands,285
466,process,284
467,yes,284
468,code,284
469,directory,284
470,seems,283
471,version,283
472,symposium,283
473,end,283
474,co,283
475,million,283
476,additional,281
477,access,280
478,series,279
479,historical,278
480,view,278
481,texts,277
482,though,277
483,van,277
484,believe,277
485,office,276
486,reading,275
487,phonological,275
488,short,274
489,telephone,274
490,later,273
491,mit,273
492,term,273
493,show,272
494,pre,271
495,something,271
496,large,271
497,put,270
498,able,270
499,especially,270
500,paris,269
