rank,word,training_frequency
840,complex,176
841,eds,176
842,accept,176
843,minute,176
844,guide,176
845,es,175
846,answer,175
847,sex,175
848,article,175
849,month,175
850,congress,174
851,appropriate,173
852,country,173
853,engineering,173
854,east,172
855,generative,172
856,dialect,172
857,phonetic,172
858,involved,172
859,matter,172
860,key,172
861,user,172
862,panel,172
863,latex,172
864,doing,171
865,san,171
866,richard,171
867,generation,171
868,ny,171
869,computing,171
870,manchester,171
871,changes,171
872,conceptual,171
873,automatic,171
874,un,170
875,rd,170
876,sending,170
877,constraint,169
878,background,169
879,contains,169
880,thousands,169
881,ideas,168
882,design,168
883,iii,168
884,maria,168
885,known,168
886,states,168
887,mouton,168
888,tense,168
889,wednesday,167
890,po,167
891,man,167
892,addressed,167
893,link,167
894,plan,167
895,htm,167
896,buy,166
897,dutch,165
898,ph,165
899,road,165
900,united,164
901,six,164
902,production,164
903,seem,163
904,quality,163
905,users,163
906,immediately,163
907,towards,163
908,perhaps,162
909,digital,162
910,humanities,162
911,away,162
912,virtual,162
913,di,162
914,similar,161
915,can,161
916,provides,161
917,rest,161
918,arabic,161
919,collection,161
920,proposed,160
921,appear,160
922,jan,160
923,properties,160
924,montreal,159
925,class,159
926,understand,159
927,gender,159
928,patterns,159
929,late,158
930,thursday,158
931,degree,158
932,thing,158
933,greek,158
934,verbal,158
935,pacific,158
936,martin,157
937,relevance,157
938,member,157
939,indicate,157
940,idea,157
941,effects,157
942,against,157
943,los,156
944,successful,156
945,mentioned,156
946,universal,156
947,practical,156
948,enough,156
949,material,156
950,dollars,156
951,notes,156
952,dear,155
953,aim,154
954,cover,154
955,ma,154
956,true,154
957,extended,154
958,allow,154
959,previous,154
960,scope,154
961,phrase,154
962,win,154
963,uses,153
964,mary,153
965,seen,153
966,indiana,153
967,ai,153
968,shipping,153
969,capitalfm,153
970,currently,152
971,useful,152
972,rule,152
973,fields,152
974,developed,152
975,everything,152
976,technologies,152
977,receipt,152
978,longer,151
979,started,151
980,materials,151
981,usd,151
982,colloquium,151
983,coling,150
984,pennsylvania,150
985,multilingual,149
986,upon,149
987,proposal,149
988,probably,149
989,necessary,149
990,berkeley,148
991,discuss,148
992,monday,148
993,half,148
994,differences,148
995,detailed,148
996,adult,148
997,vs,148
998,asian,148
999,aims,147
1000,relationship,147
1001,campus,147
1002,al,147
1003,professional,147
1004,objects,147
1005,space,147
1006,perspectives,147
1007,teacher,147
1008,paid,147
1009,therefore,146
1010,levels,146
1011,hope,146
1012,william,146
1013,action,146
1014,resource,146
1015,germanic,146
1016,interface,146
1017,phrases,146
1018,activities,145
1019,se,145
1020,months,145
1021,exactly,145
1022,mexico,145
1023,share,145
1024,intended,145
1025,art,145
1026,traditional,145
1027,function,144
1028,event,144
1029,england,144
1030,representations,144
1031,groups,144
1032,move,144
1033,clearly,143
1034,points,143
1035,deal,143
1036,claim,143
1037,charge,143
1038,reasoning,143
1039,extraction,143
1040,susan,142
1041,stop,142
1042,particularly,141
1043,result,141
1044,voice,141
1045,empirical,141
1046,reason,141
1047,won,141
1048,music,141
1049,database,141
1050,floodgate,141
1051,mass,140
1052,visa,140
1053,del,139
1054,left,139
1055,perception,139
1056,african,139
1057,latin,139
1058,southern,138
1059,finally,138
1060,talks,138
1061,themselves,138
1062,costs,138
1063,edited,138
1064,guarantee,138
1065,removed,138
1066,easily,137
1067,makes,137
1068,selection,137
1069,comparison,137
1070,posted,137
1071,presents,137
1072,power,136
1073,negation,136
1074,encouraged,136
1075,apply,136
1076,disciplines,136
1077,house,136
1078,friends,136
1079,slavic,136
1080,payable,135
1081,recently,135
1082,takes,135
1083,snow,135
1084,join,135
1085,tuesday,134
1086,advance,134
1087,millions,134
1088,expressions,134
1089,conferences,133
1090,run,133
1091,evolution,133
1092,lecture,133
1093,ascii,133
1094,est,132
1095,speaking,132
1096,discussed,131
1097,morning,131
1098,almost,131
1099,category,131
1100,young,131
1101,brief,131
1102,capital,131
1103,transfer,130
1104,une,130
1105,hear,130
1106,told,130
1107,relation,130
1108,choice,130
1109,management,130
1110,existing,130
1111,hebrew,130
1112,postscript,130
1113,value,129
1114,opening,129
1115,subjects,129
1116,comments,129
1117,regarding,129
1118,taken,129
1119,clauses,129
1120,preferred,129
1121,night,129
1122,ordered,129
1123,editors,129
1124,followed,128
1125,rooms,128
1126,breakfast,128
1127,ability,128
1128,server,128
1129,expect,128
1130,phenomenon,128
1131,syllable,128
1132,difference,128
1133,public,128
1134,news,128
1135,distributed,128
1136,latest,128
1137,modal,128
1138,practice,127
1139,cognition,127
1140,track,127
1141,selling,127
1142,preliminary,127
1143,leave,127
1144,von,127
1145,consider,126
1146,lee,126
1147,pronouns,126
1148,themes,126
1149,period,126
1150,concerning,126
1151,table,126
1152,domains,126
1153,afternoon,126
1154,sites,126
1155,parts,125
1156,whose,125
1157,low,125
1158,shows,125
1159,big,125
1160,beginning,125
1161,identity,125
1162,choose,125
1163,xerox,124
1164,bill,124
1165,extra,124
1166,effort,124
1167,situation,124
1168,outside,124
1169,feel,124
1170,needs,124
1171,contexts,124
1172,hypothesis,124
1173,arguments,124
1174,max,124
1175,sell,124
1176,keynote,123
1177,statement,123
1178,require,123
1179,multimedia,123
1180,barbara,123
1181,anywhere,123
1182,strategies,123
1183,distinction,122
1184,bilingual,122
1185,messages,122
1186,taking,122
1187,network,122
1188,intelligent,122
1189,reviewed,122
1190,mean,122
1191,chance,122
1192,die,122
1193,logical,121
1194,items,121
1195,to,121
1196,descriptions,121
1197,pa,121
1198,itself,120
1199,dans,120
1200,jean,120
1201,pattern,120
1202,developments,120
1203,middle,120
1204,yourself,120
1205,planning,120
1206,nancy,120
1207,versions,120
1208,training,120
1209,task,120
1210,effect,119
1211,integration,119
1212,goal,119
1213,individuals,119
1214,purchase,119
1215,negative,118
1216,british,118
1217,age,118
1218,guidelines,118
1219,distribution,118
1220,portuguese,118
1221,ten,118
1222,documents,118
1223,sur,118
1224,expected,117
1225,austin,117
1226,stress,117
1227,marking,117
1228,happy,117
1229,comes,117
1230,size,117
1231,express,117
1232,schedule,117
1233,independent,116
1234,according,116
1235,george,116
1236,western,116
1237,z,116
1238,earlier,116
1239,singapore,116
1240,communications,116
1241,mailed,116
1242,membership,116
1243,park,116
1244,pc,116
1245,designed,116
1246,anaphora,116
1247,implications,116
1248,sheffield,116
1249,linguistique,115
1250,pounds,115
1251,notion,115
1252,respect,115
1253,political,115
1254,continue,115
1255,risk,115
1256,aisb,115
1257,windows,115
1258,follows,114
1259,tea,114
1260,strong,114
1261,charles,114
1262,instead,114
1263,prosodic,114
1264,typological,114
1265,computers,114
1266,analyses,114
1267,close,114
1268,government,114
1269,fuer,114
1270,select,114
1271,king,114
1272,nouns,114
1273,mastercard,114
1274,allows,114
1275,hundreds,114
1276,illinois,113
1277,higher,113
1278,board,113
1279,australian,113
1280,coming,113
1281,rates,113
1282,checks,113
1283,shift,113
1284,pronunciation,113
1285,in,113
1286,temporal,113
1287,reception,112
1288,fill,112
1289,psycholinguistics,112
1290,advantage,112
1291,rich,112
1292,discussions,112
1293,loss,112
1294,relative,111
1295,posting,111
1296,saw,111
1297,seminar,111
1298,anne,111
1299,surface,111
1300,tilburg,111
1301,sum,111
1302,ch,111
1303,aol,111
1304,literary,110
1305,introductory,110
1306,dissertation,110
1307,trying,110
1308,bibliography,110
1309,edition,110
1310,correct,110
1311,turn,110
1312,finite,110
1313,positions,110
1314,genetic,110
1315,countries,110
1316,companies,110
1317,fully,110
1318,secretariat,110
1319,proto,110
1320,graphics,110
1321,build,109
1322,massachusetts,109
1323,developing,109
1324,minimalist,109
1325,plain,109
1326,invite,109
1327,id,109
1328,institut,109
1329,exchange,108
1330,assume,108
1331,came,108
1332,completely,108
1333,talking,108
1334,indeed,108
1335,minority,108
1336,game,108
1337,connection,108
1338,concepts,108
1339,optimality,108
1340,projects,107
1341,car,107
1342,survey,107
1343,principle,107
1344,rom,107
1345,play,107
1346,cc,107
1347,location,107
1348,lectures,107
1349,official,107
1350,generally,107
1351,advertisement,107
1352,overt,107
1353,scholars,106
1354,correspondence,106
1355,requested,106
1356,publishers,106
1357,ucla,106
1358,titles,106
1359,needed,106
1360,organizer,106
1361,interests,105
1362,teach,105
1363,highly,105
1364,speak,105
1365,ones,105
1366,reconstruction,105
1367,harris,105
1368,drive,105
1369,handling,105
1370,ecai,105
1371,near,104
1372,vowels,104
1373,goes,104
1374,schools,104
1375,leading,104
1376,creole,104
1377,secretary,104
1378,effective,104
1379,asia,104
1380,currency,104
1381,el,103
1382,notice,103
1383,starting,103
1384,italian,103
1385,font,103
1386,leiden,103
1387,suite,103
1388,requests,103
1389,yours,103
1390,chairs,103
1391,databases,102
1392,difficult,102
1393,sounds,102
1394,document,102
1395,overview,102
1396,accessible,102
1397,zip,102
1398,organisers,102
1399,up,101
1400,experimental,101
1401,clause,101
1402,approximately,101
1403,proper,101
1404,shown,101
1405,evening,100
1406,body,100
1407,thomas,100
1408,formation,100
1409,appears,100
1410,resolution,100
1411,sunday,100
1412,programming,100
1413,complexity,100
1414,interdisciplinary,100
1415,andrew,100
1416,progress,100
1417,mailings,100
1418,encourage,99
1419,contain,99
1420,base,99
1421,ad,99
1422,usage,99
1423,brown,99
1424,diachronic,99
1425,indo,99
1426,publisher,99
1427,joseph,99
1428,metaphor,99
1429,arrive,98
1430,ms,98
1431,functions,98
1432,beyond,98
1433,maximum,98
1434,readers,98
1435,factors,98
1436,basque,98
1437,smith,98
1438,ads,98
1439,intonation,98
1440,np,97
1441,consist,97
1442,manual,97
1443,usually,97
1444,universitaet,97
1445,usc,97
1446,commercial,96
1447,attend,96
1448,otherwise,96
1449,binding,96
1450,primary,96
1451,suggested,96
1452,forward,96
1453,pass,96
1454,except,96
1455,well,96
1456,lines,96
1457,preferably,96
1458,ou,96
1459,pt,96
1460,throughout,95
1461,myself,95
1462,heard,95
1463,santa,95
1464,classes,95
1465,certainly,95
1466,concerned,95
1467,phd,95
1468,nor,95
1469,tuebingen,95
1470,the,95
1471,narrative,95
1472,ohio,95
1473,reach,95
1474,signature,94
1475,pour,94
1476,actual,94
1477,pragmatic,94
1478,tone,94
1479,broad,94
1480,structural,94
1481,pub,94
1482,announced,94
1483,policy,94
1484,classification,94
1485,groningen,94
1486,contribution,94
1487,bonus,94
1488,investment,94
1489,lrec,94
1490,patrick,93
1491,anthropology,93
1492,getting,93
1493,conversation,93
1494,explanation,93
1495,environment,93
1496,modelling,93
1497,marked,93
1498,steven,93
1499,essex,93
1500,distance,93
1501,grenoble,93
1502,posters,93
1503,library,92
1504,avenue,92
1505,contributors,92
1506,worth,92
1507,calls,92
1508,bit,92
1509,don,92
1510,inquiries,92
1511,added,92
1512,cnrs,92
1513,performance,91
1514,explain,91
1515,develop,91
1516,act,91
1517,concept,91
1518,eastern,91
1519,expression,91
1520,vocabulary,91
1521,jp,91
1522,hong,91
1523,switzerland,91
1524,pesetas,91
1525,critical,90
1526,industrial,90
1527,sociolinguistic,90
1528,claims,90
1529,mention,90
1530,frank,90
1531,foundation,90
1532,chicago,90
1533,ie,90
1534,markers,90
1535,nominal,90
1536,arts,90
1537,test,90
1538,pleased,90
1539,generate,90
1540,agent,90
1541,fun,90
1542,walter,90
1543,identification,90
1544,accounts,90
1545,director,89
1546,whatever,89
1547,stephen,89
1548,cogsci,89
1549,reader,89
1550,offered,89
1551,describe,89
1552,containing,89
1553,private,89
1554,ipa,89
1555,comprehensive,89
1556,entire,89
1557,attending,89
1558,men,89
1559,sections,89
1560,universitat,89
1561,unique,88
1562,prices,88
1563,stuttgart,88
1564,decided,88
1565,conversational,88
1566,unpublished,88
1567,global,88
1568,earn,88
1569,neural,88
1570,giving,88
1571,figures,88
1572,cut,88
1573,create,88
1574,audio,88
1575,took,88
1576,announce,88
1577,synthesis,88
1578,statistical,88
1579,routledge,88
1580,increase,88
1581,sun,87
1582,angeles,87
1583,sample,87
1584,cornell,87
1585,que,87
1586,langues,87
1587,mr,87
1588,established,87
1589,tool,87
1590,contrast,87
1591,influence,87
1592,answers,87
1593,plural,87
1594,organised,87
1595,errors,87
1596,friend,87
1597,previously,87
1598,persons,87
1599,living,87
1600,cogs,87
1601,exceed,87
1602,download,87
1603,hotels,87
1604,chapters,87
1605,oral,86
1606,meet,86
1607,kinds,86
1608,raising,86
1609,instance,86
1610,sort,86
1611,anna,86
1612,kim,86
1613,rights,86
1614,described,86
1615,input,86
1616,customers,86
1617,air,86
1618,secrets,86
1619,dollar,86
1620,security,86
1621,optional,86
1622,cm,86
1623,specifically,85
1624,couple,85
1625,attempt,85
1626,lost,85
1627,record,85
1628,receiving,85
1629,conditions,85
1630,spatial,85
1631,contribute,85
1632,doubt,85
1633,instruction,85
1634,fast,85
1635,elsewhere,85
1636,decision,85
1637,institution,85
1638,time,85
1639,master,85
1640,enclosed,85
1641,pl,85
1642,degruyter,85
1643,skills,84
1644,maybe,84
1645,facts,84
1646,possibility,84
1647,descriptive,84
1648,sponsored,84
1649,arizona,84
1650,saying,84
1651,debate,84
1652,thematic,84
1653,devoted,84
1654,respond,84
1655,gives,84
1656,proven,84
1657,behavior,84
1658,memory,84
1659,soas,84
1660,light,84
1661,identify,84
1662,internal,84
1663,associated,84
1664,universit,84
1665,brighton,84
1666,dfl,84
1667,reduced,84
1668,directions,84
1669,driven,84
1670,northern,83
1671,arrangements,83
1672,begin,83
1673,reviews,83
1674,accent,83
1675,remarks,83
1676,grammaticalization,83
1677,ann,83
1678,elements,83
1679,africa,83
1680,industry,83
1681,character,83
1682,opportunities,83
1683,belgium,82
1684,proof,82
1685,produce,82
1686,party,82
1687,wanted,82
1688,contemporary,82
1689,active,82
1690,located,82
1691,literacy,82
1692,mid,82
1693,error,82
1694,origin,82
1695,lang,82
1696,meanings,82
1697,derived,82
1698,lose,82
1699,bus,82
1700,substantial,82
1701,kong,82
1702,stealth,82
1703,nlg,82
1704,sometimes,81
1705,scientists,81
1706,economy,81
1707,diversity,81
1708,dan,81
1709,growing,81
1710,funding,81
1711,oriented,81
1712,importance,81
1713,tax,81
1714,philadelphia,81
1715,par,81
1716,valuable,81
1717,tokyo,81
1718,reduplication,80
1719,population,80
1720,classroom,80
1721,classical,80
1722,dictionaries,80
1723,providing,80
1724,extensive,80
1725,fundamental,80
1726,simon,80
1727,covers,80
1728,perfect,80
1729,freedom,80
1730,dynamic,80
1731,interactive,80
1732,beautiful,80
1733,organisation,80
1734,familiar,79
1735,bell,79
1736,conjunction,79
1737,leuven,79
1738,comment,79
1739,happen,79
1740,places,79
1741,guaranteed,79
1742,freiburg,79
1743,relationships,79
1744,station,79
1745,korea,79
1746,endangered,79
1747,bilingualism,79
1748,czech,79
1749,side,78
1750,obtained,78
1751,respondents,78
1752,eric,78
1753,primarily,78
1754,pierre,78
1755,nijmegen,78
1756,condition,78
1757,christian,78
1758,associate,78
1759,linguistica,78
1760,alternative,78
1761,lexicons,78
1762,contrastive,78
1763,bills,78
1764,csli,78
1765,inference,78
1766,gbp,78
1767,train,77
1768,suggestions,77
1769,discover,77
1770,stage,77
1771,requires,77
1772,extent,77
1773,iv,77
1774,methodology,77
1775,statistics,77
1776,editorial,77
1777,automatically,77
1778,consonant,77
1779,characters,77
1780,popular,77
1781,susx,77
1782,visual,77
1783,judgments,77
1784,holland,77
1785,maryland,77
1786,powerful,77
1787,plans,77
1788,granada,77
1789,presenting,77
1790,queries,76
1791,lecturer,76
1792,colleagues,76
1793,thinking,76
1794,wrong,76
1795,reasons,76
1796,enter,76
1797,closing,76
1798,purposes,76
1799,china,76
1800,created,76
1801,fall,76
1802,purpose,76
1803,wales,76
1804,guest,76
1805,corporation,76
1806,engines,76
1807,semitic,76
1808,modeling,76
1809,circular,75
1810,scotland,75
1811,standards,75
1812,absolutely,75
1813,prepared,75
1814,explore,75
1815,twenty,75
1816,club,75
1817,signed,75
1818,nice,75
1819,story,75
1820,varieties,75
1821,educational,75
1822,emphasis,75
1823,competition,75
1824,bonn,75
1825,pb,75
1826,salford,75
1827,sweden,75
1828,labs,75
1829,academy,75
1830,elra,75
1831,town,74
1832,ibm,74
1833,particle,74
1834,da,74
1835,agree,74
1836,cf,74
1837,mac,74
1838,approx,74
1839,prior,74
1840,image,74
1841,hold,74
1842,extremely,74
1843,wrote,74
1844,preference,74
1845,quickly,74
1846,quantitative,74
1847,institutions,74
1848,intercultural,74
1849,formats,74
1850,sterling,74
