rank,word,training_frequency
217,provide,492
218,pages,491
219,applications,489
220,years,489
221,every,487
222,home,486
223,topics,485
224,own,481
225,sessions,481
226,ca,478
227,reports,478
228,authors,477
229,mailing,476
230,programme,474
231,least,473
232,communication,472
233,germany,472
234,given,468
235,semantic,465
236,via,464
237,syntactic,464
238,japanese,464
239,canada,463
240,per,461
241,american,459
242,working,457
243,message,453
244,example,449
245,linguist,449
246,read,448
247,since,445
248,card,443
249,march,441
250,area,441
251,above,441
252,present,440
253,reference,439
254,position,438
255,letter,438
256,electronic,438
257,minutes,437
258,box,437
259,field,436
260,ll,435
261,human,435
262,york,434
263,teaching,429
264,help,428
265,did,427
266,copies,426
267,four,426
268,theoretical,426
269,w,425
270,however,425
271,under,424
272,type,424
273,student,422
274,july,418
275,published,418
276,several,418
277,resources,416
278,members,415
279,aspects,415
280,submit,414
281,price,413
282,service,413
283,areas,412
284,september,412
285,days,411
286,found,411
287,april,410
288,either,410
289,accepted,408
290,evaluation,408
291,des,408
292,a,407
293,account,406
294,question,404
295,verb,402
296,credit,402
297,point,401
298,references,401
299,note,401
300,while,400
301,names,399
302,france,399
303,journal,398
304,follow,397
305,experience,396
306,nl,395
307,long,394
308,current,393
309,final,392
310,main,391
311,might,391
312,benjamins,391
313,another,389
314,review,389
315,back,389
316,limited,387
317,anyone,386
318,few,385
319,national,384
320,examples,384
321,focus,384
322,meaning,382
323,making,382
324,methods,381
325,context,380
326,linguists,379
327,education,378
328,approach,378
329,morphology,378
330,coffee,376
331,proceedings,376
332,let,376
333,section,375
334,single,373
335,right,371
336,group,371
337,summary,370
338,particular,370
339,city,370
340,details,370
341,society,369
342,machine,369
343,specific,367
344,fee,364
345,results,364
346,college,363
347,multi,363
348,ed,362
349,marketing,362
350,affiliation,361
351,topic,361
352,issue,361
353,logic,361
354,approaches,360
355,david,360
356,meeting,359
357,various,358
358,great,358
359,why,358
360,set,357
361,forms,357
362,major,356
363,week,355
364,en,354
365,without,353
366,cd,353
367,le,353
368,researchers,352
369,links,352
370,written,351
371,lists,351
372,proposals,349
373,acl,344
374,corpus,344
375,london,343
376,presentation,339
377,together,339
378,association,339
379,due,338
380,native,336
381,still,336
382,thanks,336
383,little,336
384,bulk,336
385,grammatical,335
386,chinese,335
387,opportunity,334
388,programs,334
389,cost,333
390,original,333
391,movement,333
392,history,332
393,spoken,332
394,format,332
395,start,332
396,others,331
397,submitted,331
398,co,331
399,formal,330
400,whether,329
401,wide,328
402,japan,328
403,van,327
404,ve,327
405,center,325
406,required,325
407,der,325
408,professor,323
409,historical,323
410,today,322
411,netherlands,322
412,post,320
413,california,319
414,au,319
415,phonological,319
416,person,318
417,problem,318
418,mit,318
419,lunch,318
420,speaker,317
421,works,317
422,less,316
423,symposium,315
424,problems,315
425,series,315
426,better,315
427,fact,314
428,again,314
429,applied,312
430,october,312
431,off,312
432,offer,312
433,plus,311
434,always,310
435,paris,310
436,future,310
437,until,309
438,writing,308
439,evidence,308
440,publications,307
441,process,306
442,standard,306
443,cs,305
444,workshops,303
445,length,302
446,net,302
447,reading,301
448,really,300
449,old,299
450,hotel,298
451,centre,296
452,application,295
453,easy,295
454,comparative,295
455,oxford,295
456,modern,294
457,life,294
458,hard,294
459,content,293
460,les,292
461,file,292
462,dept,291
463,recent,291
464,project,291
465,local,291
466,telephone,291
467,introduction,291
468,end,290
469,version,290
470,additional,289
471,down,289
472,never,289
473,rather,289
474,code,289
475,role,288
476,academic,288
477,thank,287
478,office,287
479,cambridge,286
480,support,285
481,short,284
482,features,284
483,sure,284
484,next,283
485,pm,283
486,search,282
487,books,282
488,interpretation,281
489,y,281
490,texts,281
491,view,280
492,room,279
493,prof,279
494,summer,278
495,access,278
496,presentations,277
497,remove,277
498,product,277
499,later,276
500,real,276
