rank,word,training_frequency
508,prof,265
509,pragmatics,264
510,early,264
511,far,264
512,wish,264
513,notification,264
514,seems,263
515,show,263
516,lexicon,263
517,visit,262
518,past,262
519,org,262
520,sense,261
521,though,261
522,cannot,260
523,features,260
524,ready,259
525,acceptance,259
526,put,258
527,pre,258
528,pay,258
529,range,257
530,common,257
531,south,256
532,presentations,256
533,term,256
534,literature,255
535,accommodation,255
536,able,254
537,simply,254
538,robert,252
539,during,252
540,million,252
541,query,251
542,january,251
543,included,251
544,technical,250
545,high,249
546,response,249
547,nlp,249
548,theme,248
549,looking,248
550,december,248
551,believe,248
552,representation,247
553,russian,247
554,relevant,246
555,includes,246
556,north,245
557,summer,245
558,pm,245
559,und,245
560,method,244
561,model,244
562,weeks,243
563,among,243
564,february,242
565,something,242
566,contributions,241
567,basis,241
568,uni,241
569,cash,241
570,sound,241
571,cross,240
572,mark,240
573,models,240
574,total,239
575,rules,239
576,files,239
577,open,238
578,already,237
579,understanding,236
580,welcome,236
581,request,236
582,means,236
583,income,236
584,mt,236
585,bank,235
586,constructions,235
587,les,235
588,november,235
589,techniques,235
590,publication,235
591,interaction,235
592,small,234
593,once,234
594,berlin,233
595,thus,232
596,participation,232
597,lot,232
598,company,232
599,although,231
600,asked,231
601,peter,230
602,kind,230
603,presented,230
604,intelligence,230
605,theories,229
606,feature,229
607,going,228
608,considered,228
609,cloth,228
610,functional,227
611,fees,227
612,payment,226
613,amsterdam,225
614,object,225
615,paul,225
616,family,224
617,annual,223
618,italy,223
619,instructions,223
620,hours,222
621,reply,222
622,vowel,222
623,chapter,221
624,ii,220
625,talk,220
626,try,220
627,directly,219
628,on,219
629,tell,219
630,chomsky,219
631,du,219
632,types,218
633,cultural,217
634,individual,217
635,website,217
636,participate,216
637,argument,216
638,soon,216
639,interesting,215
640,dialects,214
641,corpora,213
642,write,213
643,become,213
644,dialogue,213
645,travel,213
646,australia,212
647,provided,212
648,construction,211
649,culture,211
650,announcement,211
651,advanced,211
652,personal,211
653,fr,211
654,friday,210
655,return,210
656,constraints,210
657,financial,210
658,ordering,210
659,articles,209
660,stanford,209
661,publishing,209
662,foreign,208
663,times,208
664,regular,208
665,amount,208
666,gruyter,208
667,direct,207
668,things,207
669,cases,206
670,wh,206
671,basic,206
672,inc,206
673,parallel,206
674,quite,205
675,europe,205
676,addition,205
677,called,205
678,sentence,205
679,recognition,205
680,isbn,204
681,child,204
682,package,204
683,nbsp,204
684,courses,203
685,responses,203
686,sentences,203
687,index,203
688,success,203
689,online,203
690,edinburgh,202
691,remember,202
692,five,202
693,style,201
694,having,201
695,yet,201
696,nd,201
697,live,201
698,central,201
699,processes,200
700,graduate,200
701,retrieval,200
702,learn,200
703,variation,200
704,aspect,200
705,add,200
706,artificial,200
707,west,200
708,products,200
709,said,199
710,ago,199
711,attention,199
712,terminology,199
713,univ,199
714,structures,199
715,verbs,199
716,framework,199
717,vol,198
718,hand,197
719,faculty,197
720,self,196
721,tools,196
722,tutorial,196
723,source,195
724,universite,195
725,man,195
726,done,195
727,relations,195
728,along,194
729,step,194
730,hour,193
731,sign,193
732,head,193
733,got,193
734,whole,193
735,multiple,193
736,letters,192
737,certain,192
738,washington,192
739,organizing,192
740,scientific,191
741,initial,191
742,grammars,191
743,contents,191
744,ftp,191
745,thought,190
746,selected,190
747,building,189
748,services,189
749,clear,189
750,rate,189
751,sales,189
752,register,188
753,phonetics,188
754,often,188
755,morphological,188
756,america,188
757,es,187
758,phenomena,187
759,domain,187
760,someone,187
761,perspective,187
762,actually,187
763,article,187
764,century,187
765,korean,186
766,legal,186
767,nature,186
768,nothing,186
769,ling,185
770,sources,185
771,else,185
772,postal,185
773,offers,185
774,advertising,185
775,perhaps,184
776,mind,184
777,noun,184
778,philosophy,184
779,tutorials,184
780,anything,183
781,psychology,183
782,anonymous,183
783,romance,182
784,listed,182
785,ways,182
786,variety,182
787,numbers,182
788,camera,182
789,video,182
790,capitalfm,182
791,sociolinguistics,181
792,dictionary,181
793,everyone,181
794,separate,181
795,parsing,181
796,ask,180
797,states,180
798,forum,180
799,save,180
800,control,179
801,principles,179
802,keep,179
803,potential,179
804,top,179
805,computation,179
806,hall,178
807,degree,178
808,texas,178
809,james,178
810,double,177
811,ny,177
812,events,177
813,utrecht,177
814,dates,176
815,third,176
816,job,176
817,poster,176
818,women,176
819,esslli,176
820,appropriate,175
821,month,175
822,organized,175
823,dutch,174
824,agreement,174
825,requirements,174
826,win,174
827,bring,173
828,info,173
829,street,173
830,accept,173
831,spain,173
832,organization,172
833,mouton,172
834,print,172
835,dinner,171
836,half,171
837,editor,171
838,media,171
839,quality,171
840,answer,170
841,richard,170
842,similar,170
843,matter,170
844,status,170
845,sending,170
846,generation,169
847,sex,169
848,country,169
849,dear,169
850,complex,168
851,east,168
852,ideas,168
853,united,168
854,dialect,168
855,typology,168
856,thousands,168
857,market,168
858,key,167
859,guide,167
860,doing,166
861,seem,166
862,constraint,166
863,minute,166
864,user,165
865,production,165
866,generative,164
867,url,164
868,htm,164
869,late,163
870,ph,163
871,eds,163
872,rd,163
873,conceptual,163
874,against,163
875,plan,163
876,digital,162
877,known,162
878,changes,162
879,jan,162
880,appear,161
881,road,161
882,buy,161
883,automatic,161
884,il,160
885,po,160
886,involved,160
887,engineering,160
888,background,160
889,arabic,160
890,latin,160
891,teachers,159
892,community,159
893,rule,159
894,computing,159
895,vs,159
896,verbal,159
897,tense,158
898,proposed,157
899,mary,157
900,can,157
901,practical,157
902,material,157
903,manchester,157
904,pacific,157
905,six,157
906,ma,156
907,thing,155
908,montreal,155
909,phonetic,155
910,understand,155
911,addressed,155
912,across,155
913,indiana,155
914,enough,155
915,greek,155
916,users,155
917,di,155
918,design,154
919,successful,154
920,uses,154
921,provides,154
922,maria,154
923,idea,154
924,link,154
925,saturday,154
926,martin,153
927,therefore,153
928,organizers,153
929,san,153
930,universal,153
931,rest,153
932,comparison,153
933,notes,153
934,cover,152
935,berkeley,152
936,months,152
937,class,152
938,seen,152
939,fields,152
940,true,152
941,panel,152
942,properties,152
943,virtual,152
944,plenary,152
945,contains,151
946,allow,151
947,relevance,150
948,currently,150
949,wednesday,150
950,indicate,150
951,iii,150
952,everything,150
953,aim,149
954,useful,149
955,mentioned,149
956,points,149
957,categories,149
958,gender,149
959,exactly,149
960,extended,149
961,congress,149
962,coling,149
963,necessary,149
964,hope,148
965,claim,148
966,dollars,148
967,materials,148
968,humanities,147
969,won,147
970,phrase,147
971,multilingual,146
972,particularly,146
973,levels,146
974,differences,146
975,away,146
976,collection,146
977,immediately,146
978,removed,146
979,aims,145
980,makes,145
981,proposal,145
982,patterns,145
983,probably,145
984,reason,145
985,objects,145
986,ai,145
987,england,145
988,usd,145
989,southern,144
990,del,144
991,effects,144
992,teacher,144
993,germanic,144
994,traditional,144
995,los,143
996,technologies,143
997,member,142
998,hear,142
999,discuss,142
1000,longer,142
