rank,word,training_frequency
174,cognitive,559
175,computational,556
176,interest,555
177,want,553
178,check,553
179,full,544
180,knowledge,541
181,lexical,541
182,development,532
183,level,530
184,interested,530
185,three,526
186,v,526
187,volume,526
188,june,526
189,possible,522
190,dr,518
191,date,513
192,school,513
193,german,507
194,et,507
195,august,507
196,best,505
197,press,502
198,chair,500
199,spanish,498
200,being,498
201,break,498
202,home,497
203,technology,497
204,k,496
205,own,495
206,held,495
207,line,490
208,per,490
209,important,489
210,course,488
211,every,487
212,credit,487
213,years,486
214,french,486
215,st,486
216,pages,486
217,social,485
218,f,485
219,sessions,483
220,applications,477
221,topics,476
222,participants,474
223,european,474
224,provide,474
225,card,474
226,communication,471
227,programme,469
228,reports,468
229,linguist,467
230,change,467
231,orders,464
232,given,461
233,american,459
234,working,459
235,human,458
236,ca,457
237,authors,456
238,via,455
239,related,453
240,mailing,451
241,canada,450
242,germany,447
243,message,445
244,present,443
245,july,439
246,minutes,438
247,theoretical,434
248,field,433
249,area,433
250,since,433
251,student,431
252,help,430
253,a,429
254,march,429
255,ll,428
256,least,427
257,semantic,426
258,york,426
259,electronic,423
260,teaching,422
261,position,421
262,copies,417
263,type,416
264,reference,416
265,members,415
266,resources,415
267,evaluation,412
268,box,412
269,price,410
270,published,410
271,days,409
272,either,408
273,read,408
274,areas,407
275,en,407
276,syntactic,407
277,above,407
278,september,406
279,linguists,404
280,example,403
281,under,403
282,names,402
283,japanese,402
284,references,401
285,experience,401
286,note,399
287,des,399
288,found,398
289,april,398
290,service,398
291,letter,396
292,making,396
293,however,394
294,final,393
295,while,393
296,submit,393
297,anyone,392
298,aspects,392
299,journal,392
300,meaning,392
301,accepted,391
302,city,389
303,nl,389
304,account,388
305,question,388
306,four,388
307,france,388
308,w,387
309,did,385
310,let,385
311,point,384
312,several,382
313,few,381
314,main,381
315,current,380
316,long,379
317,issue,377
318,back,376
319,education,375
320,review,375
321,might,374
322,proceedings,374
323,why,372
324,marketing,372
325,details,370
326,focus,370
327,section,370
328,national,369
329,limited,369
330,another,368
331,college,367
332,approach,367
333,verb,366
334,meeting,366
335,week,366
336,benjamins,366
337,machine,365
338,methods,363
339,coffee,362
340,results,362
341,particular,362
342,little,361
343,major,361
344,right,361
345,forms,359
346,chinese,359
347,single,358
348,logic,357
349,fee,357
350,society,355
351,follow,354
352,topic,353
353,great,352
354,morphology,352
355,david,350
356,links,350
357,examples,349
358,group,349
359,specific,348
360,le,346
361,researchers,345
362,affiliation,344
363,today,344
364,bulk,344
365,various,343
366,without,343
367,set,340
368,due,339
369,cd,339
370,corpus,339
371,acl,339
372,summary,338
373,multi,338
374,approaches,337
375,programs,337
376,spoken,337
377,plus,337
378,whether,336
379,movement,334
380,thanks,333
381,association,333
382,london,333
383,start,331
384,lists,331
385,submitted,330
386,together,329
387,y,328
388,proposals,328
389,written,327
390,applied,327
391,still,327
392,less,325
393,presentation,325
394,others,325
395,opportunity,325
396,ed,324
397,grammatical,324
398,format,324
399,center,323
400,cost,323
401,wide,322
402,netherlands,322
403,professor,320
404,van,320
405,formal,317
406,again,316
407,lunch,315
408,co,315
409,offer,313
410,original,313
411,person,313
412,problem,312
413,ve,312
414,october,311
415,california,311
416,better,310
417,problems,309
418,history,309
419,paris,308
420,au,308
421,academic,308
422,context,306
423,modern,305
424,content,304
425,required,302
426,japan,301
427,les,300
428,net,300
429,project,299
430,workshops,299
431,series,297
432,works,297
433,future,297
434,easy,296
435,product,296
436,additional,295
437,phonological,295
438,support,294
439,post,294
440,texts,294
441,complete,294
442,oxford,294
443,hard,293
444,never,293
445,cs,293
446,writing,292
447,end,292
448,standard,292
449,always,292
450,introduction,291
451,pm,291
452,process,290
453,next,289
454,old,289
455,evidence,289
456,mit,289
457,access,289
458,children,288
459,off,288
460,fact,287
461,reading,287
462,centre,287
463,telephone,287
464,historical,287
465,local,287
466,application,286
467,rather,286
468,symposium,286
469,hotel,284
470,books,284
471,speaker,282
472,really,282
473,sure,281
474,publications,280
475,remove,280
476,native,279
477,simple,279
478,short,278
479,thank,278
480,view,278
481,ever,278
482,mt,278
483,down,277
484,role,277
485,pragmatics,276
486,real,276
487,terms,276
488,pre,275
489,pay,275
490,der,275
491,presentations,275
492,office,274
493,life,274
494,million,273
495,code,273
496,yes,272
497,dept,272
498,prof,272
499,org,272
500,room,271
501,directory,271
502,version,270
503,theme,269
504,search,269
505,early,269
506,notification,268
507,length,268
508,accommodation,267
509,recent,267
510,cambridge,267
511,put,266
512,visit,266
513,features,266
514,past,266
515,around,265
516,description,265
517,summer,264
518,acceptance,264
519,michael,263
520,functional,262
521,wish,262
522,ready,262
523,high,261
524,robert,261
525,later,261
526,february,260
527,lexicon,260
528,range,259
529,click,259
530,especially,258
531,during,258
532,technical,258
533,berlin,258
534,able,257
535,until,257
536,show,255
537,large,254
538,interaction,254
539,looking,253
540,rules,253
541,nlp,252
542,north,251
543,file,251
544,welcome,250
545,cross,250
546,sciences,250
547,total,249
548,simply,249
549,representation,249
550,du,249
551,literature,248
552,south,248
553,cultural,247
554,hours,247
555,too,247
556,january,247
557,includes,246
558,model,245
559,paul,245
560,cash,245
561,files,245
562,constructions,244
563,mark,244
564,included,244
565,among,244
566,query,242
567,contributions,242
568,common,242
569,understanding,241
570,publication,241
571,feature,241
572,peter,240
573,november,240
574,considered,240
575,relevant,239
576,payment,239
577,participation,238
578,talk,238
579,open,237
580,weeks,237
581,far,237
582,sense,236
583,friday,236
584,already,236
585,models,236
586,fees,236
587,though,235
588,uni,235
589,response,235
590,cannot,235
591,interpretation,235
592,und,235
593,request,234
594,once,234
595,believe,234
596,annual,234
597,term,234
598,universite,233
599,december,233
600,amsterdam,232
601,presented,232
602,income,232
603,something,230
604,ii,230
605,techniques,230
606,chapter,230
607,italy,230
608,theories,228
609,company,228
610,foreign,227
611,sign,226
612,personal,226
613,small,225
614,intelligence,225
615,russian,225
616,package,225
617,travel,225
618,vol,224
619,going,223
620,write,223
621,means,223
622,live,222
623,bank,221
624,directly,221
625,seems,221
626,soon,221
627,fr,221
628,instructions,220
629,kind,219
630,object,218
631,on,218
632,regular,218
633,cloth,218
634,construction,217
635,thus,217
636,korean,217
637,although,217
638,announcement,217
639,provided,217
640,financial,216
641,website,216
642,individual,215
643,variation,214
644,argument,214
645,verbs,214
646,become,214
647,comparative,214
648,reply,213
649,dictionary,213
650,univ,213
651,types,213
652,europe,212
653,aspect,212
654,constraints,212
655,add,212
656,publishing,212
657,dialogue,212
658,culture,211
659,basis,211
660,called,211
661,gruyter,211
662,participate,210
663,advanced,210
664,success,210
665,style,209
666,corpora,209
667,chomsky,209
668,tools,209
669,parallel,209
670,processes,208
671,direct,208
672,lot,208
673,learn,208
674,register,207
675,return,207
676,isbn,207
677,family,207
678,amount,207
679,recognition,206
680,articles,205
681,stanford,205
682,vowel,205
683,index,205
684,washington,205
685,try,205
686,five,205
687,hour,204
688,tell,204
689,structures,204
690,inc,204
691,nbsp,204
692,australia,203
693,phonetics,203
694,yet,203
695,sound,203
696,ordering,203
697,products,202
698,said,201
699,relations,201
700,edinburgh,200
701,self,200
702,times,200
703,cases,199
704,addition,199
705,hand,199
706,framework,199
707,sentence,199
708,interesting,198
709,attention,198
710,courses,198
711,retrieval,198
712,wh,198
713,services,197
714,responses,197
715,james,197
716,building,196
717,terminology,196
718,tutorial,196
719,capitalfm,196
720,man,195
721,nd,195
722,perspective,195
723,offers,195
724,online,195
725,ling,194
726,grammars,194
727,things,194
728,url,194
729,es,193
730,faculty,193
731,philosophy,193
732,parsing,193
733,teachers,192
734,letters,192
735,texas,192
736,domain,192
737,asked,192
738,remember,192
739,america,192
740,step,192
741,having,191
742,artificial,191
743,forum,191
744,sociolinguistics,190
745,hall,190
746,mind,190
747,editor,190
748,organizing,190
749,phenomena,189
750,poster,189
751,head,189
752,got,189
753,multiple,189
754,third,188
755,nature,188
756,basic,188
757,everyone,188
758,contents,188
759,plenary,188
760,esslli,188
761,method,187
762,dialects,187
763,initial,187
764,article,187
765,tutorials,187
766,camera,187
767,central,187
768,top,187
769,info,186
770,century,186
771,selected,186
772,quite,185
773,done,185
774,organization,185
775,else,185
776,graduate,184
777,someone,184
778,thought,184
779,sales,184
780,along,183
781,scientific,183
782,keep,183
783,variety,183
784,postal,183
785,link,183
786,organized,183
787,utrecht,183
788,ffa,183
789,country,182
790,ago,181
791,job,181
792,psychology,181
793,whole,181
794,states,180
795,month,180
796,media,180
797,numbers,180
798,nothing,179
799,richard,179
800,status,179
801,sex,179
802,saturday,179
803,quality,179
804,video,179
805,advertising,179
806,legal,178
807,certain,178
808,child,178
809,save,178
810,sources,177
811,typology,177
812,rate,177
813,congress,177
814,market,177
815,spain,177
816,anything,176
817,appropriate,176
818,ways,176
819,mouton,176
820,ftp,176
821,latex,176
822,complex,175
823,dutch,175
824,organizers,175
825,listed,175
826,clear,175
827,generation,175
828,eds,175
829,print,175
830,thousands,175
831,computation,175
832,dinner,174
833,control,174
834,degree,174
835,answer,174
836,often,174
837,anonymous,174
838,separate,174
839,guide,174
840,win,174
841,united,173
842,half,173
843,source,172
844,sentences,172
845,sending,172
846,users,172
847,tense,172
848,events,172
849,il,171
850,design,171
851,community,171
852,women,171
853,verbal,171
854,dates,170
855,double,170
856,dialect,170
857,bring,170
858,actually,170
859,contains,170
860,manchester,170
861,ideas,169
862,categories,169
863,ny,169
864,principles,168
865,morphological,168
866,maria,168
867,conceptual,168
868,potential,168
869,minute,168
870,requirements,168
871,panel,168
872,doing,167
873,un,167
874,phonetic,167
875,similar,167
876,street,167
877,noun,167
878,humanities,167
879,ask,167
880,agreement,167
881,buy,167
882,west,167
883,georgetown,167
884,htm,167
885,ph,166
886,across,166
887,engineering,166
888,digital,165
889,gender,165
890,production,165
891,martin,164
892,member,164
893,class,164
894,constraint,164
895,accept,164
896,matter,163
897,iii,163
898,dear,163
899,user,163
900,jan,163
901,automatic,163
902,involved,162
903,addressed,162
904,indiana,162
905,di,162
906,perhaps,161
907,provides,161
908,rd,161
909,computing,161
910,vs,161
911,key,161
912,six,161
913,berkeley,160
914,background,160
915,away,160
916,wednesday,159
917,generative,159
918,rest,159
919,arabic,159
920,late,158
921,montreal,158
922,successful,158
923,appear,158
924,road,158
925,music,158
926,proposed,157
927,changes,157
928,thursday,156
929,indicate,156
930,patterns,156
931,known,156
932,dollars,156
933,towards,156
934,los,155
935,relevance,155
936,ma,155
937,asian,155
938,latin,155
939,shipping,155
940,currently,154
941,rule,154
942,universal,154
943,practical,154
944,immediately,154
945,materials,153
946,england,153
947,plan,153
948,notes,153
949,properties,153
950,understand,152
951,developed,152
952,virtual,152
953,thing,151
954,po,151
955,effects,151
956,ai,151
957,allow,151
958,cover,150
959,susan,150
960,true,150
961,against,150
962,previous,150
963,coling,150
964,usd,150
965,aim,149
966,useful,149
967,particularly,149
968,san,149
969,hope,149
970,seen,149
971,can,149
972,millions,149
973,phrase,149
974,everything,149
975,phrases,149
976,aol,149
977,romance,148
978,speaking,148
979,stop,148
980,extended,148
981,resource,148
982,sites,148
983,discuss,147
984,months,147
985,longer,147
986,adult,147
987,won,147
988,perspectives,147
989,database,147
990,receipt,147
991,mary,146
992,clearly,146
993,collection,146
994,pacific,146
995,interface,146
996,traditional,146
997,join,146
998,latest,146
999,mentioned,145
1000,makes,145
