rank,word,training_frequency
376,major,333
377,presentation,331
378,movement,331
379,due,328
380,ed,328
381,plus,328
382,problems,327
383,written,327
384,history,327
385,submitted,327
386,programs,326
387,lists,326
388,netherlands,326
389,thanks,325
390,format,324
391,wide,322
392,formal,321
393,problem,320
394,others,320
395,lunch,319
396,still,319
397,van,319
398,together,319
399,japan,319
400,y,318
401,bulk,315
402,paris,314
403,applied,314
404,association,314
405,cost,314
406,der,314
407,original,313
408,cs,313
409,au,312
410,symposium,312
411,affiliation,311
412,co,308
413,october,307
414,phonological,307
415,speaker,306
416,series,305
417,opportunity,305
418,required,304
419,california,304
420,today,304
421,ve,304
422,hard,303
423,person,303
424,less,301
425,professor,301
426,les,301
427,rather,301
428,post,300
429,start,298
430,works,297
431,spoken,297
432,publications,295
433,fact,294
434,process,294
435,recent,294
436,off,294
437,always,294
438,hotel,293
439,oxford,293
440,academic,293
441,old,292
442,mit,292
443,offer,291
444,historical,291
445,future,291
446,again,290
447,center,290
448,evidence,290
449,easy,290
450,workshops,290
451,better,289
452,centre,288
453,until,288
454,local,287
455,comparative,287
456,never,286
457,application,285
458,life,285
459,prof,285
460,support,283
461,short,283
462,net,283
463,next,282
464,modern,282
465,file,282
466,length,282
467,books,281
468,telephone,281
469,room,281
470,view,281
471,introduction,281
472,additional,280
473,mt,280
474,writing,279
475,thank,279
476,yes,279
477,dept,279
478,really,279
479,pragmatics,278
480,standard,278
481,access,278
482,ever,277
483,role,276
484,office,276
485,product,276
486,michael,275
487,project,275
488,search,275
489,code,275
490,sure,274
491,pm,274
492,cambridge,273
493,presentations,273
494,nlp,273
495,directory,272
496,early,271
497,especially,271
498,reading,270
499,lexicon,270
500,features,270
501,terms,268
502,children,267
503,south,267
504,theme,266
505,summer,266
506,end,266
507,interpretation,266
508,und,266
509,around,265
510,sciences,265
511,remove,265
512,description,264
513,functional,263
514,accommodation,262
515,notification,262
516,down,261
517,later,261
518,cross,261
519,rules,260
520,acceptance,260
521,simple,259
522,past,259
523,ready,259
524,org,259
525,berlin,259
526,click,259
527,included,258
528,show,258
529,robert,257
530,december,257
531,visit,256
532,high,256
533,texts,256
534,range,256
535,complete,256
536,uni,256
537,january,255
538,february,254
539,large,253
540,welcome,252
541,wish,252
542,sense,251
543,includes,251
544,able,251
545,real,251
546,query,250
547,weeks,250
548,content,250
549,relevant,249
550,constructions,249
551,common,249
552,pay,249
553,north,248
554,looking,248
555,too,248
556,far,248
557,pre,247
558,cannot,247
559,du,247
560,interaction,246
561,models,246
562,contributions,245
563,during,245
564,model,244
565,technical,244
566,representation,244
567,participation,243
568,files,243
569,seems,242
570,peter,242
571,version,242
572,literature,241
573,understanding,241
574,paul,241
575,sound,241
576,method,240
577,basis,240
578,feature,240
579,open,239
580,cultural,238
581,request,238
582,november,238
583,techniques,237
584,million,237
585,amsterdam,235
586,bank,235
587,small,234
588,total,234
589,mark,234
590,among,234
591,theories,234
592,construction,233
593,publication,233
594,fees,233
595,put,232
596,though,232
597,ii,232
598,term,231
599,hours,230
600,payment,230
601,universite,230
602,types,230
603,believe,229
604,considered,229
605,cloth,229
606,thus,228
607,presented,228
608,italy,228
609,korean,227
610,once,227
611,individual,227
612,friday,226
613,going,226
614,simply,226
615,corpora,225
616,vol,225
617,already,225
618,annual,225
619,cash,225
620,although,224
621,asked,224
622,on,223
623,travel,222
624,something,221
625,vowel,221
626,constraints,221
627,intelligence,221
628,talk,220
629,company,220
630,response,219
631,fr,219
632,reply,218
633,provided,218
634,kind,218
635,publishing,218
636,income,218
637,soon,218
638,announcement,217
639,basic,217
640,variation,217
641,family,217
642,chapter,217
643,participate,216
644,regular,216
645,live,216
646,foreign,215
647,stanford,215
648,tools,214
649,culture,213
650,aspect,213
651,gruyter,213
652,addition,212
653,recognition,212
654,australia,211
655,direct,211
656,directly,211
657,write,211
658,inc,211
659,called,210
660,five,210
661,argument,209
662,means,209
663,phonetics,208
664,lot,208
665,chomsky,208
666,index,208
667,amount,208
668,building,207
669,verbs,206
670,dialects,205
671,dictionary,205
672,framework,205
673,dialogue,205
674,package,205
675,website,205
676,object,204
677,cases,204
678,wh,204
679,child,204
680,become,204
681,sentence,203
682,financial,203
683,instructions,203
684,europe,202
685,nd,202
686,style,201
687,es,201
688,edinburgh,201
689,add,201
690,russian,201
691,said,200
692,processes,200
693,courses,200
694,retrieval,200
695,morphological,200
696,ordering,200
697,products,200
698,learn,199
699,isbn,199
700,contents,199
701,central,199
702,west,199
703,attention,198
704,graduate,198
705,tell,198
706,ling,197
707,self,197
708,terminology,197
709,washington,197
710,personal,197
711,parallel,197
712,texas,196
713,univ,196
714,grammars,196
715,try,196
716,capitalfm,196
717,register,195
718,having,195
719,ago,194
720,quite,194
721,yet,194
722,times,194
723,url,194
724,responses,193
725,along,193
726,structures,193
727,success,193
728,sentences,192
729,hand,192
730,remember,192
731,things,192
732,relations,192
733,parsing,192
734,interesting,191
735,hour,191
736,selected,191
737,tutorial,191
738,utrecht,191
739,country,190
740,video,190
741,articles,189
742,phenomena,189
743,often,189
744,perspective,189
745,organizing,189
746,online,189
747,poster,188
748,done,188
749,faculty,188
750,artificial,188
751,offers,188
752,multiple,188
753,numbers,187
754,sales,187
755,sociolinguistics,186
756,principles,186
757,mind,186
758,whole,186
759,camera,186
760,spain,186
761,domain,185
762,james,185
763,editor,185
764,forum,185
765,esslli,185
766,third,184
767,variety,184
768,head,184
769,separate,184
770,dutch,183
771,return,183
772,romance,183
773,certain,183
774,nature,183
775,typology,183
776,century,183
777,america,183
778,top,183
779,ffa,183
780,scientific,182
781,thought,182
782,states,182
783,sources,181
784,else,181
785,everyone,181
786,media,181
787,advanced,180
788,nothing,180
789,mouton,180
790,link,180
791,quality,180
792,congress,180
793,clear,179
794,info,179
795,save,179
796,legal,178
797,organized,178
798,plenary,178
799,complex,177
800,letters,177
801,philosophy,177
802,tutorials,177
803,double,176
804,job,176
805,community,176
806,half,176
807,eds,176
808,month,176
809,latex,176
810,listed,175
811,noun,175
812,contains,175
813,postal,175
814,ask,175
815,events,175
816,anything,174
817,ny,174
818,article,174
819,keep,174
820,agreement,174
821,minute,174
822,guide,174
823,source,173
824,united,173
825,ways,173
826,categories,173
827,status,173
828,got,173
829,dinner,172
830,degree,172
831,bring,172
832,across,172
833,iii,172
834,key,172
835,latin,172
836,hall,171
837,dates,171
838,richard,171
839,anonymous,171
840,organization,171
841,saturday,171
842,win,171
843,il,170
844,east,170
845,digital,170
846,man,170
847,street,170
848,step,170
849,martin,169
850,psychology,169
851,actually,169
852,dear,169
853,tense,169
854,ftp,169
855,generative,168
856,involved,168
857,changes,168
858,requirements,168
859,organizers,167
860,doing,167
861,dialect,167
862,san,167
863,maria,167
864,potential,167
865,control,166
866,design,166
867,sign,166
868,rate,165
869,sending,165
870,user,165
871,automatic,165
872,computation,165
873,ideas,164
874,phonetic,164
875,constraint,164
876,similar,164
877,conceptual,164
878,verbal,164
879,panel,164
880,advertising,164
881,proposed,163
882,generation,163
883,provides,163
884,rd,163
885,accept,163
886,production,163
887,against,162
888,music,162
889,ph,161
890,answer,161
891,jan,161
892,appropriate,160
893,someone,160
894,thousands,160
895,six,160
896,market,160
897,montreal,159
898,mary,159
899,engineering,159
900,di,159
901,teachers,158
902,po,158
903,vs,158
904,known,158
905,users,158
906,un,157
907,services,157
908,addressed,157
909,rest,157
910,print,157
911,germanic,157
912,los,156
913,indiana,156
914,patterns,156
915,computing,156
916,manchester,156
917,currently,155
918,wednesday,155
919,indicate,155
920,matter,155
921,road,155
922,allow,155
923,relevance,154
924,women,154
925,shipping,154
926,virtual,154
927,can,153
928,effects,153
929,asian,153
930,notes,153
931,towards,153
932,htm,153
933,thursday,152
934,rule,152
935,buy,152
936,georgetown,152
937,member,151
938,proposal,151
939,practical,151
940,stop,151
941,mexico,151
942,developed,151
943,collection,151
944,coling,151
945,technologies,151
946,uses,150
947,particularly,150
948,perhaps,150
949,gender,150
950,background,150
951,adult,150
952,material,150
953,arabic,150
954,action,150
955,multilingual,149
956,seem,149
957,thing,149
958,mentioned,149
959,universal,149
960,appear,149
961,extended,149
962,ai,149
963,scope,149
964,plan,149
965,properties,149
966,receipt,149
967,late,148
968,relationship,148
969,useful,148
970,away,148
971,therefore,147
972,function,147
973,seen,147
974,fields,147
975,won,147
976,colloquium,147
977,aim,146
978,successful,146
979,del,146
980,differences,146
981,enough,146
982,susan,146
983,groups,146
984,speaking,145
985,william,145
986,idea,145
987,humanities,145
988,dollars,145
989,posted,145
990,resource,145
991,pacific,145
992,aims,144
993,class,144
994,greek,144
995,share,144
996,immediately,144
997,pennsylvania,144
998,phrases,144
999,extraction,144
1000,campus,143
