rank,word,training_frequency
761,ffa,183
762,control,182
763,clear,182
764,keep,182
765,url,182
766,nature,181
767,ask,181
768,latin,181
769,video,181
770,degree,180
771,legal,180
772,someone,180
773,typology,180
774,country,180
775,women,180
776,philosophy,180
777,whole,180
778,anything,179
779,framework,179
780,head,179
781,step,179
782,relations,179
783,tense,179
784,style,178
785,doing,178
786,artificial,178
787,forum,178
788,il,177
789,phenomena,177
790,texas,177
791,retrieval,177
792,scientific,177
793,anonymous,177
794,ny,177
795,source,176
796,sociolinguistics,176
797,perhaps,176
798,ways,176
799,richard,176
800,link,176
801,potential,176
802,sales,176
803,utrecht,176
804,top,176
805,third,175
806,sources,175
807,psychology,175
808,street,175
809,actually,175
810,sex,174
811,morphological,173
812,noun,173
813,united,172
814,community,172
815,domain,172
816,matter,172
817,rate,172
818,dialogue,172
819,phonetic,171
820,half,171
821,advertising,171
822,martin,170
823,corpora,170
824,categories,170
825,quality,170
826,arabic,170
827,sending,170
828,object,169
829,generative,169
830,save,169
831,congress,169
832,parallel,169
833,win,169
834,seem,168
835,san,168
836,contains,168
837,dear,168
838,across,167
839,saturday,167
840,selected,167
841,east,166
842,principles,166
843,engineering,166
844,known,166
845,print,166
846,double,165
847,design,165
848,digital,165
849,james,165
850,ma,165
851,computing,165
852,thousands,165
853,accept,165
854,parsing,165
855,complex,164
856,ph,164
857,romance,164
858,can,164
859,greek,164
860,mouton,164
861,separate,164
862,ideas,163
863,understand,163
864,constraint,163
865,similar,163
866,enough,163
867,tutorial,163
868,key,163
869,un,162
870,class,162
871,univ,162
872,iii,162
873,postal,162
874,organized,162
875,shipping,162
876,plenary,162
877,computation,162
878,appropriate,161
879,mentioned,161
880,organization,161
881,patterns,161
882,background,161
883,vs,161
884,against,161
885,jan,161
886,involved,160
887,generation,160
888,universal,160
889,manchester,160
890,changes,160
891,htm,160
892,proposed,159
893,thing,159
894,listed,159
895,gender,159
896,verbal,159
897,spain,159
898,multiple,159
899,member,158
900,dialect,158
901,rest,158
902,organizing,158
903,market,158
904,esslli,158
905,posted,157
906,germanic,157
907,events,157
908,production,157
909,wednesday,156
910,se,156
911,provides,156
912,media,156
913,late,155
914,organizers,155
915,po,155
916,useful,155
917,material,155
918,camera,155
919,buy,155
920,six,155
921,uses,154
922,mary,154
923,addressed,154
924,music,154
925,tutorials,154
926,england,154
927,database,154
928,successful,153
929,humanities,153
930,true,153
931,won,153
932,pacific,153
933,speaking,152
934,developed,152
935,conceptual,152
936,asian,152
937,poster,151
938,rd,151
939,probably,151
940,away,151
941,currently,150
942,indiana,150
943,materials,150
944,agreement,150
945,user,150
946,minute,150
947,usd,150
948,months,149
949,rule,149
950,road,149
951,previous,149
952,users,149
953,los,148
954,cover,148
955,berkeley,148
956,particularly,148
957,bring,148
958,seen,148
959,deal,148
960,idea,148
961,automatic,148
962,towards,148
963,british,147
964,hear,147
965,syllable,147
966,dollars,147
967,share,147
968,plan,147
969,dinner,146
970,comparison,146
971,collection,146
972,phrase,146
973,relevance,145
974,hope,145
975,maria,145
976,reason,145
977,effects,145
978,panel,145
979,necessary,145
980,di,145
981,al,144
982,levels,144
983,appear,144
984,requirements,144
985,guide,144
986,dates,143
987,terminology,143
988,makes,143
989,longer,143
990,practical,143
991,allow,143
992,space,143
993,everything,143
994,properties,143
995,latest,143
996,millions,142
997,immediately,142
998,aol,142
999,paid,142
1000,del,141
