rank,word,training_frequency
248,term,498
249,every,497
250,ed,495
251,link,493
252,credit,492
253,date,491
254,thank,489
255,press,488
256,ca,487
257,ask,487
258,cost,486
259,per,485
260,proposal,484
261,construction,481
262,corpus,480
263,mark,479
264,talk,479
265,programme,476
266,european,475
267,section,473
268,set,473
269,american,472
270,product,471
271,pay,467
272,germany,467
273,french,464
274,german,463
275,canada,463
276,request,461
277,seem,458
278,box,458
279,least,457
280,electronic,457
281,syntactic,453
282,theoretical,452
283,limit,452
284,experience,447
285,format,447
286,remove,447
287,since,446
288,march,446
289,above,444
290,journal,442
291,child,439
292,understand,437
293,response,434
294,spanish,429
295,however,426
296,july,426
297,opportunity,425
298,semantics,424
299,rule,424
300,is,424
301,consider,423
302,york,423
303,evaluation,422
304,a,422
305,contain,422
306,four,421
307,japanese,421
308,hour,420
309,ll,420
310,vium,419
311,either,417
312,september,416
313,city,416
314,open,415
315,april,415
316,tell,414
317,anyone,413
318,logic,412
319,person,411
320,support,410
321,room,410
322,several,408
323,current,407
324,representation,405
325,w,404
326,under,404
327,machine,400
328,back,398
329,theme,397
330,society,396
331,while,396
332,let,395
333,sentence,395
334,long,395
335,final,394
336,plan,394
337,france,394
338,fact,393
339,version,393
340,few,392
341,en,392
342,affiliation,390
343,another,390
344,constraint,390
345,right,389
346,organize,389
347,coffee,388
348,advance,387
349,nl,387
350,hotel,386
351,description,386
352,lunch,385
353,main,385
354,morphology,383
355,college,382
356,end,382
357,major,381
358,researcher,381
359,object,380
360,try,380
361,why,380
362,develop,376
363,article,375
364,project,375
365,national,375
366,view,375
367,discuss,374
368,little,374
369,tutorial,374
370,standard,372
371,particular,371
372,symposium,371
373,benjamin,371
374,education,370
375,content,370
376,single,367
377,thing,367
378,sign,367
379,code,367
380,wish,366
381,dialect,366
382,association,365
383,sound,365
384,complete,361
385,summary,361
386,center,361
387,various,360
388,without,360
389,reason,360
390,source,359
391,movement,359
392,great,358
393,add,358
394,specific,355
395,bulk,352
396,whether,351
397,role,350
398,pragmatic,349
399,due,346
400,david,345
401,grammatical,344
402,london,344
403,allow,344
404,acl,344
405,cd,342
406,still,342
407,contribution,341
408,access,341
409,become,340
410,today,340
411,together,339
412,company,339
413,individual,338
414,bring,337
415,lexicon,337
416,build,336
417,involve,335
418,hard,334
419,history,334
420,cover,333
421,chinese,333
422,formal,333
423,less,332
424,van,332
425,perspective,332
426,relation,332
427,user,332
428,teacher,331
429,win,331
430,life,331
431,netherland,330
432,rate,329
433,argument,328
434,wide,327
435,million,326
436,plus,324
437,search,323
438,interaction,323
439,y,322
440,off,322
441,leave,321
442,aim,319
443,idea,319
444,phonological,319
445,co,319
446,interpretation,318
447,future,318
448,easy,317
449,centre,316
450,office,316
451,payment,316
452,modern,316
453,original,316
454,month,316
455,concern,316
456,evidence,315
457,chapter,315
458,october,314
459,domain,313
460,californium,313
461,historical,312
462,rather,312
463,au,311
464,again,311
465,ve,311
466,editor,311
467,professor,310
468,vowel,310
469,phrase,310
470,welcome,309
471,until,309
472,sell,309
473,reply,308
474,category,307
475,really,307
476,event,307
477,query,306
478,appear,306
479,design,305
480,select,305
481,phenomenon,304
482,academic,304
483,mit,304
484,material,304
485,old,303
486,directory,303
487,visit,302
488,answer,302
489,describe,302
490,japan,302
491,down,300
492,bank,300
493,kind,300
494,introduction,300
495,put,299
496,recent,299
497,net,299
498,additional,298
499,accommodation,297
500,sure,297
501,noun,297
502,principle,296
503,believe,296
504,better,296
505,move,293
506,never,293
507,real,293
508,family,293
509,deal,292
510,der,291
511,next,290
512,claim,290
513,dept,290
514,live,290
515,notification,290
516,comparative,290
517,local,288
518,dictionary,288
519,tool,288
520,native,287
521,pattern,286
522,length,286
523,begin,285
524,print,285
525,oxford,285
526,pre,284
527,hear,284
528,simple,284
529,pm,284
530,culture,282
531,country,281
532,range,280
533,cross,280
534,cambridge,280
535,telephone,279
536,literature,278
537,short,278
538,pari,278
539,effect,278
540,prof,278
541,acceptance,278
542,style,277
543,mt,277
544,mention,276
545,difference,276
546,share,276
547,instruction,276
548,michael,275
549,announcement,275
550,ready,275
551,february,274
552,robert,274
553,sociolinguistic,273
554,later,273
555,functional,273
556,large,273
557,index,273
558,around,272
559,poster,272
560,january,272
561,sense,271
562,early,271
563,register,270
564,lot,269
565,phonetic,269
566,variety,269
567,ever,269
568,multi,269
569,south,268
570,indicate,267
571,head,267
572,past,267
573,package,267
574,direct,265
575,encourage,264
576,participate,264
577,total,264
578,especially,264
579,relevant,263
580,able,262
581,too,262
582,technical,261
583,click,261
584,december,260
585,technique,260
586,keep,260
587,dialogue,260
588,paul,259
589,advertise,259
590,cash,258
591,north,257
592,return,257
593,though,257
594,far,257
595,income,257
596,organizer,256
597,high,256
598,peter,256
599,common,256
600,propose,255
601,expect,255
602,und,255
603,function,254
604,class,254
605,russian,254
606,simply,253
607,org,253
608,du,253
609,control,252
610,summer,252
611,basis,252
612,organization,252
613,cannot,252
614,community,250
615,run,250
616,train,249
617,buy,249
618,save,249
619,november,248
620,variation,248
621,man,247
622,amount,247
623,intelligence,247
624,space,246
625,travel,246
626,assume,245
627,already,245
628,lead,245
629,nlp,245
630,step,244
631,participation,243
632,hand,243
633,lecture,243
634,exist,243
635,small,241
636,annual,241
637,friday,240
638,universite,240
639,among,240
640,database,240
641,something,237
642,document,237
643,alway,237
644,uni,235
645,means,235
646,cultural,234
647,join,234
648,framework,233
649,art,233
650,italy,233
651,although,232
652,mind,232
653,clause,230
654,continue,230
655,proceedings,229
656,berlin,229
657,thus,228
658,amsterdam,228
659,job,228
660,charge,228
661,soon,228
662,washington,227
663,toward,227
664,relationship,226
665,once,226
666,financial,226
667,directly,225
668,america,225
669,personal,225
670,panel,225
671,suggest,224
672,basic,224
673,fr,224
674,announce,223
675,express,223
676,on,222
677,edinburgh,222
678,are,222
679,universal,222
680,comment,222
681,expression,222
682,regular,221
683,interface,221
684,success,221
685,website,221
686,intend,220
687,series,219
688,raise,219
689,remember,218
690,dollar,218
691,recognition,218
692,parallel,218
693,yet,217
694,korean,216
695,regard,216
696,network,216
697,test,216
698,associate,216
699,stanford,215
700,foreign,214
701,double,214
702,self,214
703,addition,214
704,artificial,214
705,vol,213
706,create,213
707,close,213
708,friend,213
709,property,213
710,video,213
711,cloth,213
712,graduate,212
713,william,212
714,isbn,212
715,chomsky,212
716,europe,211
717,extend,211
718,hall,210
719,bill,210
720,record,209
721,univ,209
722,matter,209
723,during,209
724,represent,208
725,inc,207
726,nd,206
727,morphological,206
728,wh,205
729,terminology,205
730,separate,205
731,five,205
732,retrieval,204
733,guide,204
734,discipline,203
735,camera,203
736,forum,203
737,nbsp,203
738,attention,202
739,certain,202
740,ship,202
741,along,201
742,play,201
743,gruyter,201
744,quite,200
745,degree,200
746,ii,200
747,voice,200
748,whole,200
749,west,200
750,online,200
751,dan,199
752,scientific,199
753,georgetown,199
754,lose,198
755,philosophy,198
756,concept,198
757,texa,197
758,info,197
759,postal,197
760,legal,196
761,nature,196
762,century,196
763,purchase,196
764,multiple,196
765,pronoun,195
766,clear,195
767,explain,195
768,stop,195
769,adult,195
770,central,195
771,ago,194
772,ling,194
773,ftp,194
774,attend,193
775,third,193
776,else,193
777,handle,193
778,plenary,193
779,prefer,191
780,often,191
781,someone,191
782,utrecht,191
783,il,190
784,typology,189
785,refer,189
786,guarantee,189
787,url,189
788,practice,188
789,consist,188
790,street,188
791,everyone,188
792,parse,188
793,drive,188
794,top,188
795,faculty,186
796,initial,186
797,choose,186
798,reader,186
799,figure,186
800,item,185
801,psychology,185
802,anonymous,185
803,background,185
804,dinner,184
805,richard,184
806,ad,184
807,engineer,184
808,complex,183
809,sale,183
810,spain,183
811,ffa,183
812,status,182
813,task,182
814,agreement,182
815,thousand,181
816,sex,181
817,generation,180
818,feel,180
819,game,180
820,potential,180
821,identify,180
822,congress,180
823,tense,180
824,australium,179
825,publisher,179
826,goal,179
827,colloquium,179
828,romance,178
829,nothing,178
830,explore,178
831,across,178
832,schedule,178
833,requirement,177
834,san,177
835,turn,177
836,condition,177
837,actually,177
838,track,177
839,saturday,177
840,value,176
841,effort,176
842,professional,176
843,distribute,176
844,key,176
845,computation,175
846,appropriate,174
847,server,174
848,rest,174
849,jame,174
850,argue,174
851,fund,174
852,syllable,173
853,comparison,173
854,situation,173
855,reach,173
856,collection,173
857,east,172
858,generative,172
859,ny,172
860,quality,172
861,anything,171
862,un,171
863,woman,171
864,manchester,171
865,conceptual,171
866,increase,171
867,production,171
868,automatic,171
869,po,170
870,happen,170
871,rd,170
872,hypothesis,170
873,latex,170
874,night,169
875,fill,169
876,shift,169
877,gender,169
878,compute,169
879,connection,169
880,activity,168
881,produce,168
882,maria,168
883,mouton,168
884,error,168
885,wednesday,167
886,dissertation,167
887,al,167
888,house,167
889,decide,167
890,action,167
891,table,167
892,htm,167
893,lo,166
894,statement,166
895,respond,166
896,font,166
897,creole,166
898,esslli,166
899,dutch,165
900,ph,165
901,notion,165
902,road,165
903,six,164
904,modal,164
905,martin,163
906,se,163
907,examine,163
908,arabic,163
909,immediately,163
910,digital,162
911,hope,162
912,away,162
913,label,162
914,virtual,162
915,similar,161
916,can,161
917,influence,160
918,perhap,160
919,generate,160
920,earn,160
921,character,160
922,jan,160
923,montreal,159
924,greek,159
925,ma,159
926,contribute,159
927,verbal,159
928,institution,159
929,relevance,158
930,thursday,158
931,inquiry,158
932,distinction,158
933,establish,158
934,compare,158
935,die,158
936,pacific,158
937,deat,157
938,seminar,157
939,perception,157
940,against,157
941,scope,157
942,agent,157
943,successful,156
944,ability,156
945,unite,156
946,practical,156
947,enough,156
948,pa,156
949,transfer,155
950,psycholinguistic,155
951,attempt,155
952,receipt,155
953,dear,155
954,true,154
955,previous,154
956,mary,153
957,sponsor,153
958,indiana,153
959,environment,153
960,capitalfm,153
961,currently,152
962,campus,152
963,useful,152
964,prove,152
965,obtain,151
966,power,151
967,longer,151
968,explanation,151
969,choice,151
970,strategy,151
971,usd,151
972,floodgate,151
973,multilingual,150
974,relative,150
975,consonant,150
976,asian,150
977,upon,149
978,half,149
979,proceeding,149
980,probably,149
981,purpose,149
982,necessary,149
983,library,148
984,berkeley,148
985,monday,148
986,element,148
987,pass,148
988,identity,148
989,pennsylvanium,148
990,determine,147
991,marker,147
992,extraction,147
993,therefore,146
994,yes,146
995,period,146
996,germanic,146
997,enclose,145
998,foundation,145
999,introduce,145
1000,exactly,145
