rank,word,training_frequency
511,lot,280
512,literature,279
513,pre,279
514,telephone,279
515,van,279
516,historical,278
517,visit,277
518,though,277
519,bank,276
520,indicate,276
521,phonological,276
522,share,276
523,payment,275
524,keep,275
525,style,274
526,short,274
527,principle,274
528,difference,274
529,instruction,274
530,select,274
531,later,273
532,mit,273
533,pattern,271
534,large,271
535,live,271
536,able,270
537,class,270
538,especially,270
539,effect,269
540,local,269
541,far,269
542,family,269
543,michael,268
544,around,267
545,culture,267
546,robert,267
547,summer,267
548,past,267
549,package,267
550,perspective,266
551,sense,264
552,relevant,264
553,something,263
554,simply,263
555,direct,262
556,expect,262
557,cannot,262
558,sociolinguistic,261
559,high,261
560,oxford,261
561,cross,260
562,comment,260
563,job,259
564,announcement,259
565,notification,259
566,participate,258
567,assume,258
568,advertise,258
569,interpretation,257
570,chapter,257
571,south,256
572,encourage,255
573,january,255
574,return,254
575,russian,254
576,head,253
577,acceptance,253
578,exist,253
579,click,253
580,common,252
581,ready,252
582,income,252
583,already,251
584,total,250
585,run,250
586,prof,250
587,event,250
588,alway,250
589,pm,250
590,nlp,250
591,accommodation,249
592,range,248
593,propose,247
594,amount,247
595,variety,246
596,small,245
597,train,245
598,organizer,245
599,database,245
600,index,245
601,cash,245
602,multi,245
603,suggest,244
604,february,243
605,dialogue,243
606,phonetic,242
607,poster,242
608,pari,241
609,basis,241
610,buy,241
611,community,240
612,hand,240
613,organization,240
614,save,240
615,although,239
616,early,239
617,foreign,238
618,means,238
619,introduction,238
620,document,238
621,technical,238
622,peter,237
623,clause,237
624,continue,237
625,october,236
626,function,236
627,paul,236
628,north,235
629,december,235
630,once,235
631,remember,235
632,der,235
633,among,234
634,du,233
635,express,232
636,thus,231
637,mind,231
638,universite,230
639,regard,230
640,org,230
641,join,230
642,register,229
643,control,229
644,personal,228
645,step,228
646,are,226
647,washington,226
648,functional,225
649,korean,224
650,ago,223
651,directly,222
652,vol,222
653,matter,222
654,friend,222
655,expression,222
656,travel,222
657,quite,221
658,degree,221
659,yet,221
660,dollar,221
661,space,221
662,berlin,221
663,addition,220
664,annual,220
665,amsterdam,219
666,graduate,219
667,uni,219
668,refer,219
669,soon,219
670,chomsky,218
671,intelligence,218
672,associate,218
673,on,217
674,lead,217
675,create,217
676,basic,216
677,close,215
678,success,215
679,ftp,215
680,lose,214
681,america,214
682,lecture,214
683,regular,214
684,financial,214
685,cultural,213
686,record,213
687,stanford,212
688,video,211
689,framework,210
690,self,209
691,pronoun,209
692,raise,209
693,variation,209
694,game,209
695,proceedings,209
696,toward,209
697,art,208
698,double,207
699,charge,207
700,stop,207
701,century,207
702,fr,207
703,relationship,206
704,ship,206
705,whole,206
706,along,205
707,represent,205
708,someone,205
709,certain,204
710,technique,204
711,network,204
712,italy,204
713,bill,203
714,inc,203
715,recognition,202
716,nbsp,202
717,hall,201
718,play,201
719,during,201
720,announce,201
721,separate,201
722,often,199
723,wh,199
724,else,199
725,nd,198
726,morphological,198
727,intend,198
728,participation,197
729,faculty,197
730,initial,197
731,west,197
732,series,196
733,clear,196
734,univ,196
735,everyone,196
736,five,196
737,guide,196
738,practice,195
739,prefer,195
740,ad,194
741,test,194
742,purchase,194
743,friday,193
744,edinburgh,193
745,legal,193
746,explain,193
747,actually,193
748,georgetown,193
749,richard,192
750,william,192
751,voice,192
752,extend,192
753,perhap,191
754,november,191
755,thousand,191
756,artificial,191
757,forum,191
758,parallel,191
759,generation,190
760,turn,190
761,parse,190
762,europe,189
763,ling,189
764,feel,189
765,central,189
766,panel,189
767,anything,187
768,nothing,187
769,respond,187
770,choose,187
771,sale,187
772,attention,186
773,happen,186
774,info,186
775,street,186
776,figure,186
777,dear,186
778,latin,186
779,universal,185
780,postal,185
781,interface,185
782,property,185
783,retrieval,184
784,scientific,184
785,website,184
786,server,183
787,terminology,183
788,anonymous,183
789,background,183
790,url,183
791,ffa,183
792,attend,182
793,dan,182
794,romance,181
795,status,181
796,guarantee,181
797,top,181
798,il,180
799,publisher,180
800,discipline,180
801,tense,180
802,online,180
803,dutch,179
804,similar,179
805,syllable,179
806,can,179
807,comparison,179
808,identify,179
809,spain,179
810,item,178
811,nature,178
812,typology,178
813,congress,178
814,mt,178
815,ph,177
816,situation,177
817,adult,177
818,fund,177
819,drive,177
820,third,176
821,san,176
822,effort,176
823,decide,176
824,goal,176
825,potential,176
826,value,175
827,east,175
828,philosophy,175
829,concept,175
830,reader,174
831,handle,174
832,und,174
833,gruyter,173
834,multiple,173
835,hope,172
836,engineer,172
837,quality,172
838,latex,172
839,cloth,172
840,ii,171
841,complex,170
842,across,170
843,arabic,170
844,font,170
845,jame,169
846,condition,169
847,appropriate,168
848,distribute,168
849,activity,167
850,requirement,167
851,ability,167
852,reach,167
853,against,167
854,agreement,167
855,utrecht,167
856,produce,166
857,lo,165
858,dissertation,165
859,consonant,165
860,professional,165
861,statement,164
862,candidate,164
863,house,164
864,woman,164
865,probably,164
866,inquiry,163
867,consist,163
868,half,163
869,distinction,163
870,compare,163
871,increase,163
872,virtual,163
873,isbn,162
874,enough,162
875,ma,162
876,connection,162
877,hypothesis,162
878,camera,162
879,schedule,162
880,immediately,162
881,colloquium,162
882,plenary,162
883,australium,161
884,un,161
885,explore,161
886,true,161
887,six,161
888,martin,160
889,successful,160
890,mary,160
891,psychology,160
892,manchester,160
893,verbal,160
894,rd,159
895,argue,159
896,period,159
897,away,159
898,mouton,159
899,action,159
900,character,159
901,useful,158
902,ny,158
903,establish,158
904,contribute,158
905,table,158
906,montreal,157
907,al,157
908,age,157
909,occur,157
910,deat,156
911,shift,156
912,earn,156
913,greek,155
914,exactly,155
915,pass,155
916,purpose,155
917,currently,154
918,dinner,154
919,fill,154
920,obtain,154
921,notion,154
922,prove,154
923,automatic,154
924,indiana,153
925,sex,153
926,england,153
927,asian,153
928,berkeley,152
929,se,152
930,generate,152
931,maria,152
932,fall,152
933,modal,152
934,aol,152
935,particularly,151
936,track,151
937,jan,151
938,production,151
939,floodgate,151
940,transfer,150
941,therefore,150
942,finally,150
943,element,150
944,explanation,150
945,label,150
946,error,150
947,texa,149
948,po,148
949,unite,148
950,influence,148
951,power,148
952,marker,148
953,road,148
954,key,148
955,chance,148
956,recently,147
957,longer,147
958,seminar,147
959,gender,147
960,creole,147
961,necessary,147
962,attempt,146
963,yes,146
964,collection,146
965,wednesday,145
966,psycholinguistic,145
967,british,145
968,upon,145
969,clearly,145
970,compound,145
971,ye,145
972,pa,145
973,library,144
974,perception,144
975,enclose,143
976,determine,143
977,size,143
978,previous,143
979,computation,143
980,sample,142
981,relative,142
982,origin,142
983,rest,142
984,contrast,142
985,compute,142
986,environment,142
987,anywhere,142
988,slavic,142
989,htm,142
990,southern,141
991,almost,141
992,pronunciation,141
993,saturday,141
994,risk,141
995,act,141
996,sum,141
997,prepare,140
998,seek,140
999,particle,140
1000,notice,140
1001,stress,140
1002,cc,140
1003,susan,140
1004,task,140
1005,scope,140
1006,derive,140
1007,snow,140
1008,face,139
1009,practical,139
1010,mass,139
1011,germanic,139
1012,host,139
1013,sort,138
1014,collect,138
1015,choice,138
1016,judgment,138
1017,identity,138
1018,visa,138
1019,pub,137
1020,accord,137
1021,digital,137
1022,correct,137
1023,sponsor,137
1024,public,137
1025,edit,137
1026,capitalfm,137
1027,night,136
1028,exchange,136
1029,correspondence,136
1030,locate,136
1031,african,136
1032,story,136
1033,institution,136
1034,evolution,136
1035,campus,135
1036,generative,135
1037,easily,135
1038,introduce,135
1039,receipt,135
1040,instance,135
1041,examine,135
1042,themselve,135
1043,demonstrate,134
1044,forward,134
1045,grow,134
1046,cut,134
1047,decision,134
1048,strategy,134
1049,esslli,134
1050,bilingual,133
1051,count,133
1052,young,133
1053,die,133
1054,window,133
1055,hebrew,133
1056,everything,133
1057,acquire,132
1058,low,132
1059,wait,132
1060,pennsylvanium,132
1061,quote,131
1062,possibility,131
1063,define,131
1064,middle,131
1065,organise,131
1066,secret,131
1067,usd,131
1068,monday,130
1069,whose,130
1070,agree,130
1071,update,130
1072,extraction,130
1073,advantage,129
1074,george,129
1075,proceeding,129
1076,to,129
1077,am,129
1078,car,128
1079,el,128
1080,foundation,128
1081,selection,128
1082,front,128
1083,park,128
1084,traditional,128
1085,customer,128
1086,survey,127
1087,law,127
1088,conversation,127
1089,government,127
1090,late,126
1091,linguistique,126
1092,langue,126
1093,instead,126
1094,outside,126
1095,empirical,126
1096,pacific,126
1097,itself,125
1098,depend,125
1099,xerox,125
1100,del,125
1101,happy,125
1102,cite,125
1103,minority,125
1104,capital,125
1105,multilingual,124
1106,payable,124
1107,discover,124
1108,cognition,124
1109,plural,124
1110,ne,124
1111,agent,124
1112,latest,124
1113,breakfast,123
1114,accent,123
1115,laboratory,123
1116,andrew,123
1117,option,123
1118,postscript,123
1119,strong,122
1120,bind,122
1121,distribution,122
1122,ten,122
1123,z,122
1124,music,122
1125,target,122
1126,advertisement,122
1127,pc,122
1128,brief,122
1129,combine,121
1130,specify,121
1131,bibliography,121
1132,reconstruction,121
1133,mexico,121
1134,indeed,121
1135,implication,121
1136,conceptual,121
1137,ai,121
1138,arrive,120
1139,colleague,120
1140,une,120
1141,lecturer,120
1142,charle,120
1143,thanks,120
1144,draw,120
1145,tuesday,119
1146,narrative,119
1147,serve,119
1148,manual,119
1149,extra,119
1150,nominal,119
1151,yourself,119
1152,king,119
1153,side,118
1154,wonder,118
1155,doe,118
1156,spend,118
1157,usage,118
1158,big,118
1159,max,118
1160,tag,118
1161,reduce,118
1162,mailing,118
1163,respondent,117
1164,portuguese,117
1165,predicate,117
1166,location,117
1167,image,117
1168,medium,117
1169,direction,117
1170,membership,117
1171,master,117
1172,media,117
1173,download,117
1174,thursday,116
1175,western,116
1176,profit,116
1177,sheffield,116
1178,edition,115
1179,mr,115
1180,respect,115
1181,delete,115
1182,miss,115
1183,italian,115
1184,official,115
1185,currency,115
1186,morn,114
1187,independent,114
1188,political,114
1189,phd,114
1190,generally,114
1191,nancy,114
1192,engine,114
1193,scholar,113
1194,suggestion,113
1195,rom,113
1196,board,113
1197,unit,113
1198,earlier,113
1199,management,113
1200,in,113
1201,interpret,113
1202,mastercard,113
1203,bonus,113
1204,lee,112
1205,tone,112
1206,higher,112
1207,assumption,112
1208,preliminary,112
1209,aisb,112
1210,barbara,112
1211,proto,112
1212,sequence,112
1213,sometime,111
1214,inform,111
1215,nor,111
1216,typological,111
1217,australian,111
1218,data,111
1219,intelligent,111
1220,policy,111
1221,lab,111
1222,investment,111
1223,near,110
1224,phonetics,110
1225,ie,110
1226,rich,110
1227,ucla,110
1228,doubt,110
1229,using,110
1230,afternoon,110
1231,id,110
1232,graphic,110
1233,logical,109
1234,jean,109
1235,integration,109
1236,methodology,109
1237,plain,109
1238,clitic,109
1239,circular,108
1240,keynote,108
1241,relevance,108
1242,assist,108
1243,da,108
1244,organiser,108
1245,proper,108
1246,bus,108
1247,exceed,108
1248,est,107
1249,reflect,107
1250,commercial,107
1251,party,107
1252,enter,107
1253,consideration,107
1254,spell,107
1255,tax,107
1256,anaphora,107
1257,introductory,106
1258,negation,106
1259,accompany,106
1260,steven,106
1261,zip,106
1262,demo,106
1263,body,105
1264,negative,105
1265,director,105
1266,myself,105
1267,certainly,105
1268,iii,105
1269,difficult,105
1270,integrate,105
1271,benefit,105
1272,temporal,105
1273,fully,105
1274,ch,105
1275,coling,105
1276,highly,104
1277,cause,104
1278,adjective,104
1279,usually,104
1280,symbol,104
1281,humanity,104
1282,treat,104
1283,conclusion,104
1284,factor,104
1285,illinoi,103
1286,manuscript,103
1287,algorithm,103
1288,applicant,103
1289,tree,103
1290,alternative,103
1291,challenge,103
1292,don,103
1293,harri,102
1294,preference,102
1295,effective,102
1296,debate,101
1297,anne,101
1298,license,101
1299,loss,101
1300,multimedium,101
1301,dus,101
1302,literary,100
1303,stem,100
1304,massachusett,100
1305,except,100
1306,investigate,100
1307,grant,100
1308,jp,100
1309,metaphor,100
1310,sur,100
1311,np,99
1312,couple,99
1313,skill,99
1314,guideline,99
1315,formation,99
1316,brown,99
1317,chicago,99
1318,completely,99
1319,approximately,99
1320,ipa,99
1321,fuer,99
1322,usc,99
1323,optimality,99
1324,filter,99
1325,hundred,99
1326,release,99
1327,up,98
1328,pound,98
1329,beyond,98
1330,translate,98
1331,surface,98
1332,reviewer,98
1333,parameter,98
1334,joseph,98
1335,watch,98
1336,suite,98
1337,cheque,97
1338,stage,97
1339,learner,97
1340,light,97
1341,demonstration,97
1342,reception,96
1343,walk,96
1344,austin,96
1345,picture,96
1346,news,96
1347,private,96
1348,yours,96
1349,experiment,95
1350,otherwise,95
1351,dependency,95
1352,resolution,95
1353,singapore,95
1354,lang,95
1355,signal,95
1356,gesture,95
1357,signature,94
1358,actual,94
1359,whatever,94
1360,frank,94
1361,piece,94
1362,genetic,94
1363,outline,94
1364,time,94
1365,hit,94
1366,educational,94
1367,interdisciplinary,94
1368,accessible,94
1369,overt,94
1370,security,94
1371,lrec,94
1372,mine,93
1373,anybody,93
1374,primary,93
1375,classroom,93
1376,avenue,93
1377,indo,93
1378,component,93
1379,complement,93
1380,meaning,93
1381,match,93
1382,vocabulary,93
1383,smith,93
1384,operation,93
1385,von,93
1386,pour,92
1387,map,92
1388,maybe,92
1389,vary,92
1390,prosodic,92
1391,paradigm,92
1392,worth,92
1393,structural,92
1394,devote,92
1395,pick,92
1396,ok,92
1397,maximum,92
1398,dream,92
1399,secretary,92
1400,tilburg,92
1401,sheet,92
1402,reports,92
1403,reduplication,91
1404,industrial,91
1405,carry,91
1406,pidgin,91
1407,preferably,91
1408,entire,91
1409,presenter,91
1410,walter,91
1411,essex,91
1412,promote,91
1413,peseta,91
1414,cornell,90
1415,synthetic,90
1416,bear,90
1417,fast,90
1418,the,90
1419,eye,90
1420,basque,90
1421,maintain,90
1422,fun,90
1423,multus,90
1424,envelope,90
1425,switzerland,90
1426,inference,90
1427,links,90
1428,population,89
1429,root,89
1430,finite,89
1431,opinion,89
1432,acceptable,89
1433,expert,89
1434,tuebingen,89
1435,orient,89
1436,specialist,89
1437,imagine,89
1438,love,89
1439,universitaet,89
1440,rank,89
1441,progress,89
1442,statistical,89
1443,guest,89
1444,oral,88
1445,performance,88
1446,undergraduate,88
1447,transcription,88
1448,microsoft,88
1449,broad,88
1450,mac,88
1451,remark,88
1452,utterance,88
1453,ann,88
1454,chain,88
1455,station,88
1456,lancaster,88
1457,overview,88
1458,secretariat,88
1459,universitat,88
1460,specifically,87
1461,avoid,87
1462,achieve,87
1463,lack,87
1464,mid,87
1465,boundary,87
1466,eastern,87
1467,audio,87
1468,ohio,87
1469,grenoble,87
1470,institut,87
1471,sun,86
1472,tradition,86
1473,appreciate,86
1474,convention,86
1475,ms,86
1476,contributor,86
1477,minimalist,86
1478,construct,86
1479,israel,86
1480,input,86
1481,excite,86
1482,groningen,86
1483,reservation,86
1484,orders,86
1485,air,86
1486,intonation,86
1487,angele,85
1488,tea,85
1489,force,85
1490,encode,85
1491,communicate,85
1492,diachronic,85
1493,active,85
1494,well,85
1495,subscription,85
1496,procedure,85
1497,global,85
1498,africa,85
1499,extract,85
1500,simon,85
1501,asium,85
1502,dynamic,85
1503,cog,85
1504,leiden,85
1505,classification,85
1506,ticket,85
1507,contents,85
1508,architecture,85
1509,throughout,84
1510,drop,84
1511,patrick,84
1512,stuttgart,84
1513,scientist,84
1514,club,84
1515,dc,84
1516,memory,84
1517,evaluate,84
1518,previously,84
1519,linguistica,84
1520,tok,84
1521,elra,84
1522,stephen,83
1523,cogscus,83
1524,economy,83
1525,sunday,83
1526,sery,83
1527,synthesis,83
1528,ascii,83
1529,identification,83
1530,distance,83
1531,belgium,82
1532,critical,82
1533,northern,82
1534,familiar,82
1535,proof,82
1536,disk,82
1537,correspond,82
1538,tongue,82
1539,arizona,82
1540,combination,82
1541,spatial,82
1542,incorporate,82
1543,unpublish,82
1544,male,82
1545,competition,82
1546,emerge,82
1547,pl,82
1548,stealth,82
1549,anthropology,81
1550,assistant,81
1551,recognize,81
1552,meeting,81
1553,classical,81
1554,kim,81
1555,industry,81
1556,ou,81
1557,complexity,81
1558,notify,81
1559,philadelphium,81
1560,tokyo,81
1561,pt,81
1562,ecai,81
1563,que,80
1564,thoma,80
1565,santa,80
1566,sorry,80
1567,wrong,80
1568,remain,80
1569,conjunction,80
1570,citation,80
1571,thesis,80
1572,morpheme,80
1573,region,80
1574,corporation,80
1575,delivery,80
1576,optional,80
1577,town,79
1578,mandarin,79
1579,absolutely,79
1580,experimental,79
1581,audience,79
1582,contemporary,79
1583,arise,79
1584,nice,79
1585,anna,79
1586,extremely,79
1587,languages,79
1588,song,79
1589,staff,79
1590,internal,79
1591,parser,79
1592,implementation,79
1593,moment,79
1594,organisation,79
1595,substantial,79
1596,hong,79
1597,cnrs,79
1598,arrangement,78
1599,characteristic,78
1600,spring,78
1601,unless,78
1602,replace,78
1603,extent,78
1604,prior,78
1605,equivalent,78
1606,block,78
1607,derivation,78
1608,debt,78
1609,canadian,77
1610,bar,77
1611,ignore,77
1612,twenty,77
1613,reserve,77
1614,thematic,77
1615,suppose,77
1616,likely,77
1617,boston,77
1618,branch,77
1619,referee,77
1620,importance,77
1621,measure,77
1622,freedom,77
1623,possibly,77
1624,solution,77
1625,q,77
1626,susx,77
1627,dfl,77
1628,operate,77
1629,expense,77
1630,bell,76
1631,shop,76
1632,definition,76
1633,primarily,76
1634,guy,76
1635,literacy,76
1636,elsewhere,76
1637,editorial,76
1638,analyze,76
1639,perfect,76
1640,motivation,76
1641,consult,76
1642,animal,76
1643,stock,76
1644,czech,76
1645,hi,75
1646,han,75
1647,confirm,75
1648,leuven,75
1649,team,75
1650,affix,75
1651,diversity,75
1652,normal,75
1653,soas,75
1654,quickly,75
1655,automatically,75
1656,cluster,75
1657,always,75
1658,promise,75
1659,den,75
1660,intercultural,75
1661,beautiful,75
1662,deliver,75
1663,millions,75
1664,csli,75
1665,bilingualism,75
1666,degruyter,75
1667,scale,74
1668,ibm,74
1669,federal,74
1670,stand,74
1671,descriptive,74
1672,majority,74
1673,black,74
1674,improve,74
1675,somewhat,74
1676,pierre,74
1677,bite,74
1678,pronounce,74
1679,bruce,74
1680,hawaius,74
1681,opposite,74
1682,academy,74
1683,whom,73
1684,mi,73
1685,grammaticalization,73
1686,subscribe,73
1687,frequency,73
1688,reality,73
1689,comprehensive,73
1690,discount,73
1691,christian,73
1692,newsletter,73
1693,hot,73
1694,whorf,73
1695,airport,73
1696,par,73
1697,kong,73
1698,huge,73
1699,offshore,73
1700,cm,73
1701,unique,72
1702,bitnet,72
1703,pro,72
1704,eat,72
1705,salary,72
1706,borrow,72
1707,attach,72
1708,speed,72
1709,quantifier,72
1710,conversational,72
1711,iv,72
1712,genre,72
1713,behavior,72
1714,agency,72
1715,enjoy,72
1716,star,72
1717,classify,72
1718,brighton,72
1719,exclude,72
1720,ave,72
1721,powerful,72
1722,feminine,72
1723,sept,71
1724,island,71
1725,essential,71
1726,connect,71
1727,min,71
1728,obviously,71
1729,gain,71
1730,wherea,71
1731,consequence,71
1732,roger,71
1733,equal,71
1734,entry,71
1735,fresh,71
1736,seven,71
1737,emphasis,71
1738,bottom,71
1739,interactive,71
1740,barcelona,71
1741,rutger,71
1742,holland,71
1743,maryland,71
1744,keyword,71
1745,granada,71
1746,diagram,71
1747,scotland,70
1748,recommend,70
1749,curriculum,70
1750,ce,70
1751,differ,70
1752,alan,70
1753,distinct,70
1754,dates,70
1755,larger,70
1756,polish,70
1757,tv,70
1758,extensive,70
1759,analyse,70
1760,conflict,70
1761,wife,70
1762,daily,70
1763,excellent,70
1764,popular,70
1765,sincerely,70
1766,alone,70
1767,aus,70
1768,assessment,70
1769,spoken,70
1770,minimal,70
1771,loan,70
1772,valuable,70
1773,toll,70
1774,vp,69
1775,tape,69
1776,analogy,69
1777,cf,69
1778,blackwell,69
1779,eric,69
1780,girl,69
1781,significant,69
1782,worldwide,69
1783,china,69
1784,serious,69
1785,implement,69
1786,shape,69
1787,kid,69
1788,eskimo,69
1789,tm,69
1790,deaf,68
1791,compile,68
1792,command,68
1793,existence,68
1794,nj,68
1795,desire,68
1796,surprise,68
1797,display,68
1798,rights,68
1799,nijmegen,68
1800,fundamental,68
1801,strongly,68
1802,singular,68
1803,freiburg,68
1804,tony,68
1805,round,68
1806,novel,68
1807,imply,68
1808,tei,68
1809,forget,67
1810,upenn,67
1811,variable,67
1812,observe,67
1813,adverb,67
1814,insight,67
1815,sub,67
1816,karen,67
1817,essay,67
1818,approx,67
1819,attitude,67
1820,columbium,67
1821,criterion,67
1822,store,67
1823,greenberg,67
1824,visual,67
1825,sg,67
1826,endanger,67
1827,venue,66
1828,aid,66
1829,hill,66
1830,tend,66
1831,mathematical,66
1832,subscriber,66
1833,enable,66
1834,relatively,66
1835,extension,66
1836,belief,66
1837,sexual,66
1838,daniel,66
1839,salford,66
