rank,word,training_frequency
187,break,605
188,line,604
189,method,600
190,natural,599
191,tel,598
192,hold,595
193,week,594
194,through,591
195,re,590
196,knowledge,586
197,cognitive,585
198,start,585
199,field,582
200,communication,579
201,fee,579
202,phonology,576
203,service,576
204,lexical,575
205,accept,570
206,feature,568
207,german,565
208,computational,564
209,position,563
210,message,562
211,show,558
212,participant,558
213,ed,556
214,possible,553
215,focus,552
216,detail,552
217,mean,549
218,member,548
219,volume,548
220,three,544
221,speak,541
222,full,540
223,press,536
224,result,536
225,group,536
226,publication,534
227,corpus,530
228,august,528
229,file,528
230,june,527
231,account,526
232,resource,525
233,price,524
234,k,524
235,american,523
236,f,523
237,best,523
238,market,523
239,thank,521
240,social,515
241,context,515
242,home,513
243,require,513
244,important,513
245,european,512
246,term,511
247,link,506
248,ca,503
249,human,503
250,st,502
251,card,501
252,own,501
253,et,501
254,mark,498
255,help,497
256,french,496
257,spanish,496
258,dr,495
259,construction,490
260,apply,490
261,meet,489
262,every,487
263,date,481
264,programme,474
265,talk,474
266,least,473
267,product,473
268,request,472
269,germany,472
270,experience,471
271,proposal,470
272,set,470
273,section,467
274,syntactic,464
275,japanese,464
276,cost,463
277,per,463
278,canada,463
279,ask,459
280,box,453
281,limit,449
282,seem,448
283,electronic,448
284,since,445
285,march,441
286,above,441
287,journal,440
288,format,437
289,ll,435
290,york,434
291,understand,432
292,pay,431
293,remove,431
294,sentence,430
295,consider,429
296,response,428
297,contain,426
298,four,426
299,w,426
300,theoretical,426
301,semantics,425
302,however,425
303,is,425
304,under,424
305,vium,420
306,evaluation,420
307,july,418
308,several,418
309,version,418
310,open,415
311,child,413
312,project,413
313,september,412
314,credit,411
315,april,410
316,either,410
317,a,409
318,opportunity,407
319,france,407
320,logic,407
321,back,406
322,summary,404
323,support,404
324,person,403
325,machine,402
326,city,402
327,while,400
328,room,399
329,tell,396
330,article,396
331,current,395
332,nl,395
333,long,394
334,let,393
335,content,393
336,final,392
337,society,392
338,hour,392
339,advance,392
340,theme,391
341,main,391
342,fact,391
343,another,390
344,description,390
345,rule,389
346,representation,389
347,affiliation,387
348,end,387
349,try,387
350,anyone,386
351,right,386
352,benjamin,386
353,few,385
354,constraint,385
355,national,384
356,organize,383
357,researcher,383
358,hotel,382
359,wish,381
360,coffee,380
361,morphology,380
362,standard,380
363,discuss,379
364,develop,379
365,education,378
366,plan,378
367,object,377
368,sound,376
369,view,376
370,single,375
371,sign,375
372,college,372
373,lunch,372
374,tutorial,371
375,particular,370
376,specific,368
377,win,367
378,symposium,366
379,dialect,364
380,major,363
381,david,362
382,movement,362
383,center,361
384,why,359
385,various,358
386,great,358
387,association,358
388,code,357
389,without,353
390,vowel,353
391,cd,353
392,en,353
393,lexicon,352
394,source,351
395,reason,350
396,thing,350
397,pragmatic,348
398,add,346
399,complete,346
400,user,346
401,role,345
402,contribution,344
403,acl,344
404,london,343
405,native,341
406,involve,341
407,bulk,341
408,build,340
409,cover,340
410,allow,340
411,together,339
412,due,339
413,original,339
414,search,338
415,bring,337
416,history,336
417,still,336
418,little,336
419,individual,335
420,grammatical,335
421,argument,335
422,chinese,335
423,company,334
424,professor,330
425,formal,330
426,co,330
427,access,330
428,van,329
429,whether,329
430,wide,328
431,japan,328
432,ve,327
433,month,327
434,domain,327
435,million,325
436,answer,325
437,today,325
438,der,325
439,phrase,324
440,perspective,324
441,become,323
442,historical,323
443,relation,323
444,office,322
445,future,322
446,visit,321
447,query,320
448,welcome,320
449,chapter,320
450,phonological,320
451,interaction,319
452,leave,319
453,au,319
454,mit,318
455,reply,318
456,evidence,318
457,interpretation,317
458,design,317
459,editor,317
460,less,316
461,netherland,316
462,better,316
463,off,315
464,net,315
465,idea,314
466,again,314
467,californium,313
468,aim,313
469,centre,313
470,october,312
471,life,312
472,event,312
473,material,311
474,plus,311
475,until,309
476,comparative,309
477,hard,308
478,appear,306
479,put,306
480,dept,305
481,rate,305
482,old,304
483,live,303
484,length,303
485,introduction,303
486,phenomenon,301
487,kind,301
488,really,300
489,academic,300
490,describe,299
491,teacher,298
492,category,298
493,robert,298
494,modern,297
495,noun,297
496,move,297
497,directory,297
498,telephone,296
499,family,296
500,easy,295
501,oxford,295
502,down,294
503,recent,294
504,country,294
505,local,292
506,payment,292
507,pattern,292
508,select,291
509,begin,290
510,tool,290
511,additional,289
512,accommodation,289
513,notification,289
514,never,289
515,believe,289
516,rather,289
517,effect,289
518,deal,288
519,indicate,288
520,share,287
521,cross,287
522,print,287
523,cambridge,286
524,bank,285
525,participate,284
526,short,284
527,sure,284
528,culture,283
529,dictionary,283
530,next,283
531,style,283
532,pm,283
533,claim,282
534,instruction,282
535,y,281
536,principle,281
537,real,281
538,click,281
539,pre,280
540,past,280
541,difference,279
542,peter,279
543,direct,279
544,prof,279
545,concern,278
546,summer,278
547,range,277
548,register,277
549,later,276
550,variety,276
551,pari,276
552,index,275
553,sociolinguistic,275
554,ever,275
555,january,274
556,acceptance,274
557,nlp,274
558,functional,272
559,february,271
560,hear,271
561,und,271
562,simple,271
563,michael,270
564,early,270
565,too,270
566,org,270
567,mt,270
568,literature,269
569,south,269
570,multi,269
571,large,269
572,phonetic,269
573,advertise,268
574,announcement,267
575,especially,267
576,able,266
577,encourage,266
578,mention,266
579,poster,266
580,return,265
581,head,264
582,north,264
583,lot,264
584,man,263
585,around,262
586,common,261
587,relevant,260
588,december,259
589,paul,259
590,sense,259
591,cannot,259
592,assume,258
593,technique,258
594,organization,256
595,function,256
596,dialogue,256
597,organizer,254
598,expect,254
599,far,254
600,high,254
601,clause,254
602,berlin,254
603,continue,253
604,ready,253
605,simply,253
606,package,253
607,train,252
608,class,252
609,exist,252
610,technical,252
611,travel,251
612,du,251
613,already,250
614,keep,250
615,propose,249
616,uni,248
617,cultural,246
618,comment,246
619,intelligence,246
620,sell,246
621,though,245
622,among,245
623,community,245
624,cash,245
625,basis,244
626,something,244
627,document,244
628,space,243
629,variation,243
630,step,243
631,lead,242
632,russian,242
633,total,242
634,database,242
635,participation,241
636,hand,240
637,amsterdam,240
638,income,240
639,november,239
640,control,239
641,expression,239
642,join,238
643,framework,238
644,amount,238
645,lecture,237
646,annual,237
647,small,237
648,universite,237
649,run,236
650,mind,236
651,buy,236
652,friday,234
653,italy,234
654,fr,233
655,once,233
656,vol,233
657,art,232
658,means,232
659,thus,232
660,although,231
661,america,231
662,cloth,231
663,alway,230
664,parallel,229
665,soon,228
666,korean,228
667,washington,227
668,toward,227
669,associate,227
670,save,227
671,regard,226
672,stanford,226
673,proceedings,225
674,personal,225
675,interface,224
676,are,224
677,on,224
678,game,224
679,relationship,223
680,financial,223
681,regular,223
682,announce,222
683,remember,222
684,panel,222
685,website,222
686,suggest,221
687,double,220
688,degree,219
689,foreign,219
690,directly,218
691,intend,218
692,network,216
693,william,216
694,series,216
695,during,216
696,job,215
697,test,215
698,edinburgh,215
699,artificial,215
700,create,215
701,dollar,214
702,extend,214
703,basic,214
704,friend,214
705,addition,213
706,europe,213
707,recognition,213
708,nd,212
709,universal,212
710,yet,212
711,gruyter,212
712,graduate,211
713,separate,210
714,forum,210
715,century,210
716,ftp,210
717,charge,210
718,express,209
719,pronoun,209
720,property,209
721,raise,208
722,whole,208
723,refer,207
724,univ,206
725,guide,206
726,morphological,205
727,lose,205
728,close,205
729,wh,205
730,inc,204
731,bill,204
732,isbn,203
733,nbsp,203
734,play,202
735,success,202
736,central,202
737,five,202
738,georgetown,201
739,info,201
740,camera,201
741,retrieval,201
742,ling,201
743,initial,201
744,west,200
745,along,200
746,hall,199
747,online,199
748,matter,199
749,practice,199
750,represent,198
751,attention,198
752,multiple,198
753,background,197
754,dan,196
755,certain,196
756,parse,196
757,terminology,196
758,legal,196
759,capitalfm,196
760,discipline,195
761,quite,195
762,purchase,195
763,attend,195
764,richard,195
765,plenary,194
766,ago,194
767,il,194
768,self,194
769,third,194
770,voice,192
771,prefer,192
772,top,192
773,generation,192
774,anonymous,191
775,stop,191
776,quality,191
777,figure,191
778,postal,191
779,texa,190
780,philosophy,190
781,faculty,190
782,jame,190
783,street,189
784,choose,189
785,utrecht,189
786,reader,189
787,dutch,188
788,item,188
789,ii,188
790,task,187
791,status,186
792,publisher,186
793,concept,186
794,comparison,186
795,spain,186
796,identify,185
797,record,185
798,latin,185
799,complex,185
800,congress,185
801,often,183
802,everyone,183
803,schedule,183
804,adult,183
805,ffa,183
806,romance,182
807,colloquium,181
808,saturday,181
809,clear,181
810,syllable,181
811,goal,181
812,agreement,181
813,consist,181
814,scientific,181
815,drive,180
816,psychology,180
817,potential,180
818,ad,180
819,nature,180
820,respond,180
821,nothing,180
822,guarantee,180
823,gender,179
824,explain,179
825,actually,179
826,production,179
827,typology,179
828,tense,179
829,else,179
830,someone,178
831,computation,178
832,east,177
833,effort,177
834,happen,177
835,ny,177
836,mouton,177
837,dear,176
838,engineer,176
839,arabic,175
840,key,175
841,situation,175
842,sale,175
843,house,174
844,distribute,174
845,video,174
846,half,174
847,url,174
848,latex,174
849,explore,174
850,appropriate,173
851,automatic,173
852,creole,173
853,digital,173
854,turn,173
855,across,172
856,perhap,172
857,condition,172
858,martin,172
859,thousand,172
860,dinner,172
861,australium,172
862,increase,172
863,verbal,171
864,fund,171
865,font,171
866,table,171
867,dissertation,171
868,hope,171
869,shift,171
870,handle,171
871,anything,170
872,reach,170
873,feel,170
874,rest,170
875,consonant,170
876,htm,170
877,requirement,169
878,similar,169
879,manchester,169
880,argue,169
881,rd,169
882,die,169
883,ma,168
884,period,168
885,conceptual,168
886,server,167
887,jan,167
888,decide,167
889,compute,167
890,modal,167
891,value,167
892,track,166
893,six,166
894,statement,166
895,pass,166
896,error,166
897,can,166
898,esslli,166
899,inquiry,165
900,generate,165
901,unite,165
902,virtual,165
903,hypothesis,165
904,character,164
905,collection,164
906,al,164
907,examine,164
908,usd,164
909,ph,163
910,fill,163
911,road,163
912,distinction,163
913,professional,163
914,mary,162
915,se,162
916,montreal,162
917,po,162
918,un,162
919,chomsky,161
920,pa,161
921,element,161
922,germanic,161
923,san,160
924,connection,160
925,generative,160
926,wednesday,160
927,previous,160
928,ship,160
929,label,159
930,activity,159
931,immediately,159
932,notion,158
933,music,158
934,ability,158
935,action,157
936,practical,157
937,successful,157
938,woman,157
939,enough,157
940,indiana,157
941,against,156
942,compare,156
943,library,156
944,relevance,156
945,thursday,156
946,psycholinguistic,155
947,asian,155
948,agent,155
949,chance,155
950,produce,155
951,useful,154
952,contribute,154
953,environment,154
954,necessary,154
955,away,153
956,scope,153
957,occur,153
958,obtain,153
959,perception,153
960,bilingual,153
961,exactly,153
962,susan,152
963,influence,152
964,receipt,152
965,probably,152
966,currently,152
967,multilingual,151
968,seminar,151
969,proceeding,151
970,berkeley,151
971,sponsor,150
972,institution,150
973,transfer,150
974,night,150
975,deat,150
976,longer,150
977,pennsylvanium,149
978,origin,149
979,greek,149
980,purpose,149
981,identity,149
982,therefore,149
983,extraction,149
984,floodgate,149
985,strategy,148
986,edit,148
987,england,148
988,act,148
989,age,148
990,traditional,148
991,sex,148
992,prove,147
993,update,147
994,host,147
995,contrast,147
996,iii,146
997,particularly,146
998,latest,146
999,establish,146
1000,organise,146
1001,maria,146
1002,aol,146
1003,power,145
1004,empirical,145
1005,finally,145
1006,british,145
1007,monday,145
1008,choice,145
1009,foundation,145
1010,explanation,144
1011,lo,143
1012,southern,143
1013,locate,143
1014,park,143
1015,selection,143
1016,pronunciation,143
1017,am,143
1018,particle,143
1019,correspondence,142
1020,relative,142
1021,true,142
1022,window,142
1023,cc,141
1024,prepare,141
1025,upon,141
1026,marker,141
1027,public,141
1028,advertisement,141
1029,candidate,140
1030,car,140
1031,recently,140
1032,define,140
1033,derive,140
1034,determine,139
1035,demonstrate,139
1036,young,139
1037,attempt,139
1038,stress,139
1039,hebrew,139
1040,pacific,139
1041,dus,139
1042,fall,138
1043,enclose,138
1044,campus,137
1045,exchange,137
1046,negation,137
1047,image,137
1048,grow,136
1049,xerox,136
1050,tag,136
1051,slavic,136
1052,introduce,136
1053,anywhere,136
1054,size,136
1055,ne,136
1056,mexico,135
1057,easily,135
1058,postscript,135
1059,african,135
1060,andrew,135
1061,langue,135
1062,conversation,134
1063,bind,134
1064,metaphor,134
1065,forward,133
1066,pub,133
1067,ye,133
1068,linguistique,133
1069,to,133
1070,middle,132
1071,seek,132
1072,accord,132
1073,sum,132
1074,von,132
1075,wait,132
1076,combine,132
1077,advantage,132
1078,notice,131
1079,breakfast,131
1080,brief,131
1081,predicate,131
1082,story,131
1083,face,131
1084,everything,131
1085,george,131
1086,instance,131
1087,laboratory,131
1088,compound,131
1089,pound,131
1090,est,131
1091,risk,131
1092,portuguese,130
1093,themselve,130
1094,implication,130
1095,yes,130
1096,decision,130
1097,earn,130
1098,minority,129
1099,judgment,129
1100,scholar,129
1101,customer,129
1102,arrive,128
1103,clearly,128
1104,collect,128
1105,graphic,128
1106,capital,128
1107,cognition,128
1108,medium,128
1109,preliminary,128
1110,max,128
1111,king,128
1112,lab,127
1113,italian,127
1114,mass,127
1115,afternoon,126
1116,low,126
1117,tuesday,126
1118,visa,126
1119,usage,126
1120,using,126
1121,target,126
1122,reduce,126
1123,official,126
1124,location,125
1125,acquire,125
1126,possibility,125
1127,organiser,125
1128,policy,125
1129,draw,125
1130,nominal,125
1131,payable,124
1132,edition,124
1133,ten,124
1134,whose,124
1135,sequence,124
1136,intelligent,124
1137,almost,124
1138,download,124
1139,barbara,123
1140,itself,123
1141,manual,123
1142,reconstruction,123
1143,survey,123
1144,evolution,123
1145,engine,123
1146,serve,122
1147,direction,122
1148,nancy,122
1149,fuer,122
1150,media,122
1151,integrate,122
1152,demo,122
1153,sheffield,122
1154,secret,122
1155,enter,121
1156,methodology,121
1157,data,121
1158,singapore,121
1159,respect,121
1160,sort,121
1161,jean,121
1162,option,121
1163,lee,120
1164,component,120
1165,charle,120
1166,specify,120
1167,negative,120
1168,sur,120
1169,integration,119
1170,outside,119
1171,front,119
1172,phonetics,119
1173,anaphora,119
1174,factor,119
1175,in,119
1176,yourself,119
1177,reception,118
1178,quote,118
1179,narrative,118
1180,el,118
1181,proto,118
1182,mailing,118
1183,late,117
1184,morn,117
1185,side,117
1186,keynote,117
1187,depend,117
1188,une,117
1189,membership,117
1190,multimedium,117
1191,count,117
1192,master,117
1193,parameter,117
1194,plural,117
1195,tone,117
1196,management,117
1197,pt,117
1198,law,117
1199,bus,116
1200,extra,116
1201,license,116
1202,happy,116
1203,del,116
1204,australian,116
1205,rom,116
1206,clitic,116
1207,strong,115
1208,indeed,115
1209,generally,115
1210,logical,115
1211,ch,115
1212,unit,115
1213,anne,115
1214,release,115
1215,distribution,114
1216,exceed,114
1217,assumption,114
1218,resolution,114
1219,lecturer,114
1220,ai,114
1221,spend,114
1222,pc,114
1223,spell,114
1224,z,114
1225,manuscript,113
1226,accompany,113
1227,inform,113
1228,earlier,113
1229,thanks,113
1230,introductory,113
1231,circular,113
1232,delete,113
1233,loss,113
1234,coling,113
1235,near,112
1236,tea,112
1237,austin,112
1238,surface,112
1239,light,112
1240,instead,112
1241,picture,112
1242,profit,112
1243,temporal,112
1244,genetic,112
1245,party,112
1246,bibliography,111
1247,interpret,111
1248,western,111
1249,consideration,111
1250,reflect,111
1251,overt,111
1252,institut,111
1253,higher,111
1254,da,111
1255,doubt,111
1256,miss,110
1257,illinoi,110
1258,agree,110
1259,cut,110
1260,suggestion,109
1261,secretariat,109
1262,indo,109
1263,investigate,109
1264,paradigm,109
1265,currency,109
1266,id,109
1267,colleague,108
1268,wonder,108
1269,grant,108
1270,proper,108
1271,aisb,108
1272,commercial,108
1273,up,108
1274,basque,108
1275,government,108
1276,humanity,108
1277,investment,108
1278,political,107
1279,sample,107
1280,guideline,107
1281,phd,107
1282,mr,107
1283,prosodic,107
1284,alternative,107
1285,tilburg,107
1286,fully,107
1287,independent,107
1288,complexity,107
1289,minimalist,107
1290,news,107
1291,assist,106
1292,correct,106
1293,board,106
1294,envelope,106
1295,ohio,106
1296,cheque,106
1297,smith,106
1298,overview,106
1299,big,106
1300,bonus,106
1301,translate,105
1302,ie,105
1303,plain,105
1304,debate,105
1305,approximately,105
1306,finite,105
1307,effective,104
1308,universitaet,104
1309,jp,104
1310,signal,104
1311,symbol,104
1312,steven,104
1313,algorithm,104
1314,reviewer,104
1315,gesture,104
1316,ecai,104
1317,suite,103
1318,walter,103
1319,respondent,103
1320,preference,103
1321,accessible,103
1322,highly,103
1323,optimality,103
1324,literary,103
1325,demonstration,103
1326,except,103
1327,inference,103
1328,body,103
1329,don,103
1330,mastercard,103
1331,ucla,102
1332,nor,102
1333,cite,102
1334,benefit,102
1335,pick,102
1336,director,102
1337,tree,102
1338,frank,102
1339,interdisciplinary,101
1340,sometime,101
1341,formation,101
1342,doe,101
1343,learner,101
1344,intonation,101
1345,filter,101
1346,guest,101
1347,leiden,101
1348,treat,100
1349,complement,100
1350,walk,100
1351,challenge,100
1352,completely,100
1353,rich,100
1354,actual,100
1355,operation,100
1356,secretary,100
1357,expert,100
1358,stage,100
1359,joseph,100
1360,presenter,100
1361,yours,100
1362,watch,100
1363,pidgin,100
1364,competition,100
1365,sunday,99
1366,difficult,99
1367,conclusion,99
1368,time,99
1369,architecture,99
1370,sery,99
1371,lang,99
1372,sheet,98
1373,reservation,98
1374,thoma,98
1375,input,98
1376,preferably,98
1377,hong,98
1378,discover,98
1379,distance,98
1380,massachusett,98
1381,experimental,98
1382,reports,98
1383,progress,98
1384,experiment,98
1385,tuebingen,98
1386,cause,97
1387,classification,97
1388,routledge,97
1389,maximum,96
1390,adjective,96
1391,ipa,96
1392,brown,96
1393,contents,96
1394,mine,96
1395,contributor,96
1396,map,96
1397,usc,95
1398,avenue,95
1399,chicago,95
1400,skill,95
1401,couple,95
1402,carry,95
1403,multus,95
1404,stem,95
1405,promote,95
1406,dependency,95
1407,applicant,94
1408,grenoble,94
1409,vocabulary,94
1410,identification,94
1411,consult,94
1412,security,94
1413,educational,94
1414,outline,94
1415,ou,94
1416,lrec,94
1417,specifically,93
1418,vary,93
1419,certainly,93
1420,philadelphium,93
1421,otherwise,93
1422,memory,93
1423,classroom,93
1424,primary,93
1425,statistical,93
1426,essex,93
1427,industrial,93
1428,usually,93
1429,fast,93
1430,switzerland,93
1431,diachronic,93
1432,patrick,93
1433,pour,93
1434,beyond,93
1435,santa,93
1436,devote,93
1437,tradition,92
1438,cnrs,92
1439,np,92
1440,evaluate,92
1441,dynamic,92
1442,stephen,92
1443,zip,92
1444,signature,92
1445,implementation,92
1446,root,92
1447,universitat,92
1448,peseta,92
1449,maintain,91
1450,industry,91
1451,tokyo,91
1452,broad,91
1453,subscription,91
1454,encode,91
1455,typological,91
1456,synthesis,91
1457,organisation,91
1458,reduplication,91
1459,comprehensive,91
1460,population,91
1461,the,91
1462,neural,91
1463,bilingualism,91
1464,airport,90
1465,construct,90
1466,cog,90
1467,kong,90
1468,contemporary,90
1469,meaning,90
1470,microsoft,90
1471,im,90
1472,fun,90
1473,anna,90
1474,performance,90
1475,links,90
1476,station,89
1477,throughout,89
1478,orient,89
1479,asium,89
1480,africa,89
1481,match,89
1482,extract,89
1483,air,89
1484,utterance,89
1485,ok,89
1486,force,89
1487,synthetic,89
1488,audio,89
1489,piece,89
1490,stuttgart,89
1491,simon,89
1492,hundred,89
1493,chain,89
1494,eastern,88
1495,enjoy,88
1496,emerge,88
1497,bear,88
1498,sun,88
1499,transcription,88
1500,combination,88
1501,achieve,88
1502,economy,88
1503,behavior,88
1504,rank,87
1505,conversational,87
1506,entire,87
1507,remark,87
1508,well,87
1509,internal,87
1510,unpublish,87
1511,cogscus,87
1512,scientist,87
1513,excite,87
1514,orders,87
1515,lancaster,87
1516,ann,86
1517,dc,86
1518,notify,86
1519,mid,86
1520,communicate,86
1521,ascii,86
1522,shop,86
1523,mac,86
1524,lack,86
1525,brighton,86
1526,groningen,86
1527,solution,86
1528,kim,86
1529,worth,86
1530,pl,86
1531,definition,86
1532,substantial,86
1533,conjunction,86
1534,previously,86
1535,tok,86
1536,unique,86
1537,proof,86
1538,hit,86
1539,cm,86
1540,elsewhere,85
1541,arise,85
1542,cornell,85
1543,ms,85
1544,languages,85
1545,convention,85
1546,acceptable,85
1547,optional,85
1548,avoid,85
1549,ticket,85
1550,universit,85
1551,discount,85
1552,structural,85
1553,degruyter,85
1554,analyze,84
1555,anthropology,84
1556,critical,84
1557,active,84
1558,global,84
1559,confirm,84
1560,correspond,84
1561,incorporate,84
1562,stand,84
1563,corporation,84
1564,boundary,84
1565,susx,84
1566,literacy,84
1567,club,84
1568,private,84
1569,dream,84
1570,elra,84
1571,intercultural,83
1572,characteristic,83
1573,israel,83
1574,procedure,83
1575,spatial,83
1576,belgium,83
1577,czech,83
1578,que,83
1579,block,82
1580,accent,82
1581,perfect,82
1582,stock,82
1583,preposition,82
1584,finnish,82
1585,fundamental,82
1586,han,82
1587,thematic,82
1588,moment,82
1589,nlg,82
1590,arrangement,81
1591,extent,81
1592,contrastive,81
1593,specialist,81
1594,whatever,81
1595,myself,81
1596,audience,81
1597,holland,81
1598,valuable,81
1599,interactive,81
1600,reality,81
1601,morpheme,81
1602,par,81
1603,grammaticalization,81
1604,always,81
1605,male,81
1606,deliver,80
1607,song,80
1608,descriptive,80
1609,facility,80
1610,automatically,80
1611,den,80
1612,definite,80
1613,semitic,80
1614,region,80
1615,homepage,80
1616,gbp,80
1617,angele,79
1618,scale,79
1619,maybe,79
1620,delivery,79
1621,academy,79
1622,imagine,79
1623,prior,79
1624,operate,79
1625,branch,79
1626,pierre,79
1627,cluster,79
1628,reserve,79
1629,referee,78
1630,love,78
1631,ignore,78
1632,dates,78
1633,oral,78
1634,importance,78
1635,extension,78
1636,dfl,78
1637,korea,78
1638,debt,78
1639,maryland,78
1640,assistant,77
1641,undergraduate,77
1642,classical,77
1643,round,77
1644,remain,77
1645,granada,77
1646,exhibit,77
1647,meeting,77
1648,borrow,77
1649,daniel,77
1650,recognize,77
1651,promise,77
1652,significant,77
1653,twenty,77
1654,entry,77
1655,consequence,77
1656,thesis,77
1657,guy,77
1658,christian,77
1659,constituent,77
1660,china,77
1661,diagram,77
1662,freiburg,77
1663,primarily,76
1664,appreciate,76
1665,improve,76
1666,team,76
1667,drop,76
1668,absolutely,76
1669,beautiful,76
1670,tm,76
1671,eric,76
1672,parser,76
1673,bonn,76
1674,extremely,76
1675,spring,76
1676,indefinite,76
1677,karen,76
1678,investigation,76
1679,ce,76
1680,motivation,76
1681,sweden,76
1682,freedom,76
1683,arizona,76
1684,salford,76
1685,visual,75
1686,likely,75
1687,opinion,75
1688,tv,75
1689,nice,75
1690,nijmegen,75
1691,derivation,75
1692,subscribe,75
1693,tongue,75
1694,exclude,75
1695,recommend,75
1696,keyword,75
1697,approx,75
1698,affix,75
1699,unless,75
1700,bell,75
1701,equivalent,75
1702,eye,75
1703,bruce,75
1704,emphasis,75
1705,csli,75
1706,forth,75
1707,extensive,75
1708,minimal,75
1709,editorial,75
1710,seven,75
1711,roger,74
1712,steve,74
1713,pronounce,74
1714,anybody,74
1715,town,74
1716,rutger,74
1717,sorry,74
1718,disk,74
1719,relatively,74
1720,quantitative,74
1721,animal,74
1722,connect,74
1723,ibm,74
1724,venue,74
1725,coordination,74
1726,sterl,74
1727,feminine,74
1728,vp,74
1729,wale,74
1730,agency,74
1731,essay,74
1732,opposite,74
1733,mandarin,74
1734,endanger,74
1735,stealth,74
1736,michigan,73
1737,mi,73
1738,familiar,73
1739,tour,73
1740,greater,73
1741,qualify,73
1742,suppose,73
1743,northern,73
1744,distinct,73
1745,aus,73
1746,helsinkus,73
1747,exercise,73
1748,replace,73
1749,nj,73
1750,dm,73
1751,upenn,73
1752,iv,73
1753,cf,73
1754,spontaneous,73
1755,embed,73
1756,expense,73
1757,informatik,73
1758,exclusive,73
1759,newsletter,73
1760,millions,73
1761,staff,72
1762,display,72
1763,margin,72
1764,tax,72
1765,kingdom,72
1766,normal,72
1767,wrong,72
1768,sg,72
1769,sincerely,72
1770,hb,72
1771,possibly,72
1772,gain,72
1773,boston,72
1774,variable,72
1775,powerful,72
1776,barcelona,72
1777,sept,72
1778,marie,72
1779,novel,71
1780,black,71
1781,river,71
1782,symbolic,71
1783,daily,71
1784,insight,71
1785,analyse,71
1786,measure,71
1787,command,71
1788,hawaius,71
1789,alan,71
1790,attitude,71
1791,larger,71
1792,popular,71
1793,hot,71
1794,spoken,71
1795,deborah,70
1796,institutional,70
1797,toll,70
1798,q,70
1799,chri,70
1800,assessment,70
1801,polish,70
1802,modality,70
1803,enable,70
1804,pb,70
1805,loan,70
1806,bar,70
1807,whom,70
1808,pro,70
1809,tony,69
1810,automate,69
1811,sub,69
1812,scotland,69
1813,majority,69
1814,frequency,69
1815,leed,69
1816,trend,69
1817,brian,69
1818,diversity,69
1819,huge,69
1820,ots,69
1821,compuserve,69
1822,mill,69
1823,ave,68
1824,differ,68
1825,excellent,68
1826,implement,68
1827,beach,68
1828,genre,68
1829,abstracts,68
1830,strongly,68
1831,kid,68
1832,russium,68
1833,diverse,68
1834,segment,68
1835,pittsburgh,68
1836,star,68
1837,essential,68
