rank,word,training_frequency
373,content,352
374,national,351
375,david,350
376,various,350
377,end,350
378,lexicon,349
379,pragmatic,348
380,object,348
381,without,347
382,standard,346
383,london,346
384,sound,346
385,major,344
386,great,344
387,acl,344
388,win,343
389,specific,342
390,individual,342
391,allow,342
392,thing,341
393,code,341
394,try,340
395,cd,340
396,native,340
397,build,339
398,whether,338
399,chinese,338
400,add,336
401,affiliation,334
402,contribution,334
403,source,333
404,complete,333
405,grammatical,333
406,history,332
407,query,331
408,association,331
409,argument,331
410,bring,330
411,access,330
412,due,329
413,search,329
414,plus,328
415,reason,327
416,become,326
417,role,325
418,hard,325
419,involve,324
420,vowel,323
421,wide,322
422,formal,321
423,netherland,321
424,bulk,321
425,van,320
426,perspective,320
427,user,320
428,welcome,319
429,still,319
430,together,319
431,japan,319
432,y,318
433,original,318
434,relation,318
435,center,317
436,month,315
437,der,314
438,cover,313
439,company,313
440,au,312
441,domain,312
442,reply,311
443,professor,310
444,editor,309
445,interaction,309
446,sign,308
447,academic,308
448,live,308
449,october,307
450,phonological,307
451,co,307
452,centre,306
453,visit,306
454,life,306
455,million,306
456,aim,305
457,office,305
458,design,305
459,today,305
460,ve,304
461,idea,303
462,concern,303
463,describe,303
464,future,303
465,leave,302
466,less,301
467,answer,301
468,rather,301
469,comparative,301
470,kind,300
471,phenomenon,300
472,interpretation,300
473,evidence,299
474,directory,299
475,recent,298
476,old,297
477,off,297
478,californium,297
479,chapter,297
480,net,297
481,pattern,296
482,teacher,295
483,payment,295
484,dept,295
485,category,295
486,introduction,294
487,event,294
488,oxford,293
489,accommodation,292
490,mit,292
491,historical,291
492,select,291
493,phrase,291
494,again,290
495,better,290
496,easy,290
497,material,289
498,tool,288
499,country,288
500,until,288
