rank,word,training_frequency
255,corpus,474
256,least,473
257,volume,473
258,talk,473
259,ca,471
260,european,465
261,set,464
262,cost,463
263,date,462
264,response,461
265,august,460
266,since,458
267,product,458
268,meet,457
269,st,457
270,request,455
271,june,451
272,resource,446
273,credit,446
274,per,445
275,section,445
276,child,442
277,et,440
278,construction,439
279,box,439
280,proposal,437
281,syntactic,436
282,pay,436
283,a,434
284,anyone,432
285,ll,430
286,germany,430
287,japanese,430
288,programme,427
289,journal,424
290,however,422
291,electronic,422
292,above,422
293,limit,421
294,understand,420
295,rule,419
296,sentence,418
297,is,415
298,remove,415
299,theoretical,413
300,under,412
301,march,411
302,version,410
303,canada,409
304,format,409
305,several,408
306,september,407
307,back,406
308,opportunity,406
309,vium,405
310,tell,405
311,consider,404
312,semantics,404
313,hour,404
314,while,404
315,summary,403
316,either,401
317,long,399
318,open,398
319,contain,397
320,society,395
321,let,395
322,four,395
323,project,393
324,support,392
325,few,392
326,another,392
327,person,392
328,try,391
329,right,390
330,city,387
331,why,387
332,plan,387
333,fact,385
334,room,383
335,article,383
336,thing,382
337,dialect,382
338,w,381
339,content,379
340,machine,379
341,benjamin,379
342,advance,375
343,current,374
344,wish,371
345,view,371
346,en,370
347,july,370
348,vowel,369
349,end,367
350,description,367
351,object,366
352,morphology,365
353,france,365
354,logic,364
355,particular,364
356,representation,364
357,without,363
358,york,362
359,college,361
360,theme,360
361,whether,360
362,reason,360
363,develop,360
364,tutorial,360
365,major,359
366,complete,359
367,national,359
368,main,359
369,sound,359
370,native,356
371,source,355
372,little,355
373,discuss,354
374,single,354
375,query,353
376,final,352
377,various,351
378,april,351
379,organize,351
380,standard,350
381,still,350
382,allow,350
383,specific,349
384,add,349
385,sign,348
386,code,347
387,become,346
388,researcher,346
389,affiliation,344
390,nl,344
391,bulk,344
392,hotel,343
393,david,341
394,search,341
395,lunch,339
396,constraint,338
397,great,338
398,education,337
399,center,337
400,y,336
401,ve,336
402,win,336
403,evaluation,334
404,association,334
405,movement,333
406,individual,332
407,involve,330
408,reply,329
409,plus,329
410,user,329
411,history,328
412,again,328
413,pragmatic,327
414,role,327
415,bring,327
416,today,327
417,cd,325
418,chinese,325
419,cover,323
420,less,323
421,month,323
422,london,323
423,appear,322
424,symposium,322
425,leave,321
426,life,320
427,idea,319
428,due,315
429,access,315
430,teacher,314
431,argument,314
432,easy,314
433,together,314
434,live,314
435,hard,313
436,phenomenon,311
437,hear,311
438,grammatical,311
439,contribution,311
440,original,311
441,evidence,311
442,professor,310
443,old,310
444,kind,310
445,material,309
446,historical,308
447,rather,308
448,sure,308
449,rate,308
450,formal,307
451,really,306
452,off,305
453,comparative,305
454,net,304
455,build,303
456,co,303
457,directory,303
458,chapter,302
459,future,302
460,office,301
461,answer,301
462,interpretation,301
463,japan,301
464,coffee,300
465,recent,300
466,modern,299
467,until,299
468,put,298
469,perspective,298
470,relation,297
471,welcome,296
472,concern,296
473,phrase,296
474,der,296
475,academic,294
476,never,293
477,dept,293
478,californium,293
479,mit,293
480,tool,292
481,interaction,292
482,million,292
483,length,291
484,company,291
485,acl,291
486,visit,289
487,october,289
488,man,289
489,van,289
490,family,288
491,claim,287
492,lexicon,287
493,domain,286
494,pattern,286
495,noun,286
496,event,286
497,mention,285
498,category,285
499,wide,284
500,next,284
