rank,word,training_frequency
378,company,343
379,vowel,342
380,reason,342
381,lunch,341
382,whether,340
383,representation,339
384,answer,338
385,object,337
386,million,337
387,single,336
388,become,336
389,complete,335
390,various,335
391,y,331
392,proposal,331
393,specific,330
394,researcher,330
395,chinese,330
396,description,329
397,ve,329
398,access,329
399,professor,328
400,today,328
401,organize,328
402,individual,327
403,user,327
404,less,324
405,reply,323
406,symposium,323
407,nl,322
408,modern,321
409,lexicon,321
410,code,319
411,cd,318
412,again,318
413,hear,316
414,constraint,316
415,role,315
416,month,315
417,kind,314
418,main,314
419,grammatical,313
420,involve,313
421,bring,311
422,leave,311
423,live,310
424,due,309
425,search,309
426,au,308
427,pragmatic,307
428,life,307
429,history,306
430,put,305
431,contribution,305
432,rather,305
433,noun,305
434,together,305
435,net,305
436,future,304
437,plus,304
438,affiliation,303
439,cover,302
440,believe,302
441,material,302
442,allow,302
443,visit,301
444,original,301
445,phrase,301
446,der,301
447,dept,300
448,association,300
449,sure,300
450,logic,299
451,old,299
452,design,298
453,idea,297
454,recent,297
455,historical,297
456,argument,297
457,teacher,296
458,wide,296
459,centre,296
460,never,295
461,academic,295
462,build,294
463,phenomenon,294
464,real,294
465,phonological,294
466,until,293
467,really,293
468,japan,293
469,domain,292
470,country,292
471,interpretation,290
472,better,289
473,formal,289
474,begin,288
475,perspective,288
476,mit,288
477,chapter,288
478,office,287
479,october,286
480,too,286
481,dictionary,286
482,mention,285
483,californium,285
484,comparative,285
485,down,284
486,relation,284
487,hard,283
488,appear,283
489,concern,283
490,introduction,283
491,co,283
492,man,282
493,robert,281
494,directory,281
495,payment,280
496,editor,280
497,tutorial,280
498,next,279
499,interaction,279
500,click,279
501,culture,278
502,principle,278
503,evidence,278
504,movement,278
505,off,277
506,michael,276
507,accommodation,276
508,ever,276
509,netherland,276
510,deal,275
511,literature,274
512,tool,274
513,rate,274
514,length,274
515,prof,274
516,oxford,273
517,van,273
518,share,273
519,sell,273
520,cambridge,271
521,select,271
522,aim,270
523,claim,270
524,sense,269
525,pre,269
526,move,269
527,easy,269
528,theme,267
529,describe,267
530,acl,267
531,local,266
532,pattern,266
533,short,265
534,effect,265
535,south,264
536,family,264
537,peter,263
538,class,263
539,event,263
540,keep,262
541,lot,261
542,print,260
543,org,260
544,common,259
545,far,259
546,simply,259
547,summer,257
548,additional,257
549,variety,257
550,past,257
551,direct,256
552,telephone,256
553,function,256
554,early,256
555,able,255
556,job,255
557,cross,255
558,large,255
559,difference,255
560,bank,254
561,welcome,254
562,though,254
563,sociolinguistic,253
564,range,253
565,something,253
566,comment,252
567,mt,252
568,around,251
569,announcement,251
570,category,251
571,index,251
572,register,250
573,north,250
574,train,250
575,return,250
576,pari,249
577,und,249
578,style,247
579,especially,247
580,relevant,246
581,participate,246
582,russian,246
583,total,245
584,indicate,243
585,simple,243
586,instruction,243
587,assume,242
588,phonetic,241
589,exist,241
590,high,240
591,expect,240
592,later,240
593,technique,240
594,ready,240
595,suggest,239
596,means,239
597,already,239
598,advertise,239
599,basis,238
600,buy,238
601,cannot,238
602,run,238
603,database,237
604,although,236
605,mind,236
606,paul,236
607,nlp,236
608,travel,236
609,amount,235
610,continue,235
611,multi,235
612,document,235
613,encourage,234
614,washington,234
615,income,234
616,foreign,233
617,du,233
618,amsterdam,232
619,february,230
620,control,230
621,lecture,230
622,notification,230
623,universite,229
624,vol,228
625,small,227
626,among,227
627,variation,227
628,technical,226
629,cultural,225
630,clause,225
631,ftp,225
632,degree,224
633,are,224
634,functional,224
635,alway,224
636,thus,223
637,organizer,223
638,community,223
639,associate,223
640,join,223
641,regard,221
642,cash,221
643,ago,220
644,lead,220
645,intelligence,220
646,save,220
647,package,220
648,participation,219
649,once,219
650,universal,219
651,express,219
652,propose,218
653,korean,218
654,hand,218
655,personal,218
656,berlin,218
657,pronoun,217
658,organization,217
659,soon,217
660,friend,216
661,uni,215
662,remember,215
663,yet,214
664,head,214
665,dollar,214
666,toward,214
667,friday,213
668,addition,213
669,century,213
670,art,212
671,acceptance,212
672,double,211
673,directly,211
674,record,211
675,basic,211
676,william,211
677,chomsky,211
678,space,211
679,poster,210
680,network,210
681,quite,209
682,expression,208
683,parallel,208
684,raise,207
685,create,207
686,graduate,206
687,january,206
688,matter,206
689,america,206
690,close,206
691,refer,206
692,italy,206
693,recognition,205
694,pm,205
695,on,204
696,framework,204
697,financial,204
698,whole,203
699,nbsp,203
700,relationship,202
701,bill,202
702,morphological,201
703,attention,200
704,info,200
705,step,200
706,edinburgh,199
707,charge,199
708,intend,199
709,series,198
710,someone,198
711,during,198
712,success,198
713,bulk,198
714,along,197
715,play,197
716,europe,196
717,else,196
718,interface,196
719,five,196
720,capitalfm,196
721,announce,195
722,video,195
723,dan,194
724,dialogue,194
725,georgetown,194
726,lose,193
727,ship,193
728,cloth,193
729,wh,192
730,prefer,190
731,represent,190
732,november,190
733,faculty,190
734,hall,189
735,attend,189
736,perhap,189
737,certain,189
738,syllable,189
739,stop,189
740,extend,189
741,artificial,189
742,voice,188
743,url,188
744,property,188
745,website,188
746,clear,187
747,explain,187
748,adult,187
749,test,187
750,inc,187
751,proceedings,187
752,latin,187
753,online,187
754,often,186
755,west,186
756,third,185
757,self,185
758,background,185
759,annual,185
760,dear,185
761,richard,184
762,nd,184
763,regular,184
764,australium,183
765,respond,183
766,agreement,183
767,ffa,183
768,ling,182
769,discipline,182
770,initial,182
771,concept,181
772,tense,181
773,street,180
774,central,180
775,comparison,179
776,jame,179
777,choose,179
778,thousand,178
779,separate,178
780,anything,177
781,identify,177
782,spain,177
783,december,176
784,terminology,176
785,feel,176
786,game,176
787,nature,175
788,task,175
789,plenary,175
790,item,174
791,practice,174
792,server,174
793,status,174
794,actually,174
795,panel,174
796,fr,174
797,univ,173
798,happen,173
799,track,173
800,top,173
801,publisher,172
802,se,171
803,san,171
804,produce,171
805,typology,171
806,reader,171
807,quality,171
808,purchase,171
809,guide,171
810,il,170
811,effort,170
812,everyone,170
813,handle,170
814,camera,170
815,guarantee,170
816,multiple,170
817,requirement,169
818,retrieval,169
819,isbn,169
820,can,169
821,scientific,169
822,situation,169
823,rest,169
824,un,168
825,professional,168
826,ad,168
827,action,168
828,martin,167
829,lo,167
830,complex,167
831,half,167
832,potential,167
833,texa,166
834,hope,166
835,similar,166
836,across,166
837,turn,166
838,ma,166
839,reach,166
840,jan,166
841,ability,165
842,consonant,165
843,legal,165
844,house,165
845,psychology,165
846,gender,165
847,period,165
848,fund,165
849,unite,164
850,ii,164
851,nothing,164
852,generation,164
853,sex,164
854,engineer,164
855,philosophy,164
856,creole,164
857,utrecht,164
858,dinner,163
859,ph,163
860,condition,163
861,die,163
862,statement,162
863,appropriate,162
864,anonymous,162
865,compare,162
866,error,162
867,font,162
868,parse,162
869,dutch,161
870,mary,161
871,age,161
872,goal,161
873,shift,161
874,maria,161
875,greek,161
876,rd,161
877,figure,161
878,schedule,161
879,table,161
880,library,160
881,candidate,160
882,generative,160
883,pacific,160
884,usd,160
885,consist,159
886,enough,159
887,compute,159
888,postal,159
889,saturday,159
890,england,159
891,character,159
892,increase,159
893,wednesday,158
894,east,158
895,probably,158
896,pass,158
897,production,158
898,al,157
899,decide,157
900,distribute,157
901,pa,157
902,night,156
903,currently,155
904,digital,155
905,occur,154
906,verbal,154
907,montreal,153
908,dissertation,153
909,distinction,153
910,ny,153
911,sale,153
912,value,152
913,influence,152
914,establish,152
915,susan,152
916,true,152
917,manchester,152
918,against,152
919,stanford,151
920,bilingual,151
921,contribute,151
922,immediately,151
923,htm,151
924,activity,150
925,po,150
926,useful,150
927,congress,150
928,colloquium,150
929,explore,149
930,notion,149
931,element,149
932,therefore,148
933,practical,148
934,explanation,148
935,mexico,148
936,drive,148
937,necessary,148
938,automatic,148
939,thursday,147
940,inquiry,147
941,seminar,147
942,away,147
943,earn,147
944,key,147
945,chance,147
946,fill,146
947,british,146
948,yes,146
949,music,146
950,label,146
951,purpose,146
952,forum,146
953,latex,146
954,latest,146
955,fall,145
956,attempt,144
957,particularly,144
958,upon,144
959,origin,144
960,perception,144
961,identity,144
962,sample,143
963,face,143
964,longer,143
965,marker,143
966,argue,143
967,public,143
968,story,143
969,six,143
970,multilingual,142
971,compound,142
972,exactly,142
973,examine,142
974,environment,142
975,transfer,141
976,prove,141
977,pronunciation,141
978,evolution,141
979,snow,141
980,computation,141
981,power,140
982,recently,140
983,generate,140
984,road,140
985,institution,140
986,collection,140
987,psycholinguistic,139
988,romance,139
989,car,139
990,indiana,139
991,choice,139
992,hypothesis,139
993,germanic,139
994,particle,138
995,manual,138
996,del,138
997,stress,138
998,define,138
999,ye,138
1000,previous,138
1001,judgment,138
1002,deat,137
1003,southern,137
1004,successful,137
1005,berkeley,137
1006,campus,136
1007,relative,136
1008,obtain,136
1009,proceeding,136
1010,woman,136
1011,edit,136
1012,strategy,136
1013,gruyter,136
1014,pound,135
1015,george,135
1016,cc,135
1017,determine,135
1018,iii,135
1019,connection,135
1020,locate,135
1021,themselve,135
1022,sum,135
1023,prepare,134
1024,seek,134
1025,el,134
1026,to,134
1027,asian,134
1028,relevance,133
1029,quote,133
1030,acquire,133
1031,forward,133
1032,notice,133
1033,size,133
1034,scope,133
1035,park,133
1036,ne,133
1037,introduce,132
1038,instance,132
1039,act,132
1040,update,132
1041,pennsylvanium,132
1042,traditional,132
1043,monday,131
1044,usage,131
1045,agent,131
1046,hebrew,131
1047,survey,130
1048,clearly,130
1049,outside,130
1050,receipt,130
1051,happy,130
1052,conceptual,130
1053,african,130
1054,tag,130
1055,anywhere,130
1056,lee,129
1057,bind,129
1058,grow,129
1059,accent,129
1060,foundation,129
1061,selection,129
1062,image,129
1063,capital,129
1064,pub,128
1065,correct,128
1066,andrew,128
1067,portuguese,128
1068,conversation,128
1069,sort,128
1070,derive,128
1071,host,128
1072,aol,128
1073,exchange,127
1074,xerox,127
1075,accord,127
1076,visa,127
1077,law,126
1078,finally,126
1079,sponsor,126
1080,front,126
1081,young,126
1082,am,126
1083,almost,125
1084,risk,125
1085,government,125
1086,late,124
1087,breakfast,124
1088,advantage,124
1089,correspondence,124
1090,count,124
1091,middle,124
1092,big,124
1093,plural,124
1094,direction,124
1095,afternoon,124
1096,agree,123
1097,contrast,123
1098,organise,123
1099,arabic,123
1100,une,122
1101,easily,122
1102,predicate,122
1103,barbara,122
1104,narrative,121
1105,colleague,121
1106,strong,121
1107,low,121
1108,laboratory,121
1109,respect,121
1110,cite,121
1111,yourself,121
1112,decision,121
1113,miss,121
1114,intelligent,121
1115,tax,121
1116,payable,120
1117,lecturer,120
1118,whose,120
1119,board,120
1120,official,120
1121,customer,120
1122,advertisement,119
1123,est,118
1124,doe,118
1125,ten,118
1126,preliminary,118
1127,policy,118
1128,secret,118
1129,modal,118
1130,engine,118
1131,extraction,118
1132,linguistique,117
1133,respondent,117
1134,australian,117
1135,empirical,117
1136,implication,117
1137,minority,117
1138,management,117
1139,option,117
1140,italian,117
1141,wait,117
1142,king,117
1143,dus,117
1144,near,116
1145,edition,116
1146,instead,116
1147,slavic,116
1148,bus,116
1149,tuesday,115
1150,morn,115
1151,arrive,115
1152,serve,115
1153,depend,115
1154,wonder,115
1155,demonstrate,115
1156,charle,115
1157,possibility,115
1158,mr,115
1159,location,115
1160,z,115
1161,delete,115
1162,enter,115
1163,mouton,115
1164,integrate,115
1165,in,115
1166,draw,115
1167,von,115
1168,combine,114
1169,phonetics,114
1170,spend,114
1171,nominal,114
1172,indeed,114
1173,brief,114
1174,literary,113
1175,scholar,113
1176,body,113
1177,suggestion,113
1178,da,113
1179,jean,113
1180,integration,113
1181,western,113
1182,methodology,113
1183,genetic,113
1184,loss,113
1185,parameter,113
1186,reduce,113
1187,lab,113
1188,using,113
1189,ch,113
1190,coling,113
1191,itself,112
1192,enclose,112
1193,manuscript,112
1194,discover,112
1195,distribution,112
1196,cognition,112
1197,collect,112
1198,medium,112
1199,ai,112
1200,max,112
1201,fuer,112
1202,side,111
1203,bibliography,111
1204,negation,111
1205,organiser,111
1206,benefit,111
1207,thanks,111
1208,metaphor,111
1209,proto,111
1210,sequence,111
1211,cut,110
1212,license,110
1213,earlier,110
1214,light,110
1215,clitic,110
1216,membership,110
1217,sheffield,110
1218,reception,109
1219,langue,109
1220,party,109
1221,aisb,109
1222,generally,109
1223,nancy,109
1224,factor,109
1225,interpret,109
1226,negative,108
1227,extra,108
1228,reconstruction,108
1229,picture,108
1230,harri,108
1231,rich,108
1232,political,108
1233,media,108
1234,basque,108
1235,virtual,108
1236,postscript,108
1237,currency,108
1238,reflect,107
1239,independent,107
1240,highly,107
1241,phd,107
1242,humanity,107
1243,mass,107
1244,singapore,107
1245,pc,107
1246,everything,107
1247,suite,107
1248,finite,106
1249,indo,106
1250,component,106
1251,release,106
1252,introductory,105
1253,director,105
1254,cause,105
1255,stage,105
1256,prosodic,105
1257,news,105
1258,window,105
1259,effective,105
1260,tea,104
1261,commercial,104
1262,assumption,104
1263,data,104
1264,proper,104
1265,challenge,104
1266,ecai,104
1267,circular,103
1268,keynote,103
1269,specify,103
1270,cheque,103
1271,anne,103
1272,symbol,103
1273,unit,103
1274,nor,103
1275,translate,103
1276,surface,103
1277,complexity,103
1278,mastercard,103
1279,secretariat,103
1280,tone,102
1281,inform,102
1282,typological,102
1283,grant,102
1284,universitaet,102
1285,fully,102
1286,anaphora,102
1287,investment,102
1288,demo,102
1289,certainly,101
1290,higher,101
1291,ucla,101
1292,preference,101
1293,signal,101
1294,steven,101
1295,ohio,101
1296,mailing,101
1297,couple,100
1298,map,100
1299,austin,100
1300,sometime,100
1301,ie,100
1302,investigate,100
1303,pidgin,100
1304,consideration,100
1305,spell,100
1306,overt,100
1307,pt,100
1308,formation,99
1309,except,99
1310,approximately,99
1311,time,99
1312,ipa,99
1313,secretary,99
1314,institut,99
1315,intonation,99
1316,difficult,98
1317,meaning,98
1318,jp,98
1319,routledge,98
1320,myself,97
1321,algorithm,97
1322,brown,97
1323,applicant,97
1324,sur,97
1325,illinoi,96
1326,up,96
1327,skill,96
1328,frank,96
1329,chicago,96
1330,carry,96
1331,beyond,96
1332,stem,96
1333,resolution,96
1334,pick,96
1335,multimedium,96
1336,temporal,96
1337,profit,96
1338,don,96
1339,exceed,96
1340,bonus,96
1341,walk,95
1342,maybe,95
1343,rom,95
1344,paradigm,95
1345,expert,95
1346,massachusett,95
1347,accompany,95
1348,plain,95
1349,conclusion,95
1350,lang,95
1351,tilburg,95
1352,overview,95
1353,classification,95
1354,reservation,95
1355,hong,95
1356,esslli,95
1357,throughout,94
1358,vary,94
1359,shop,94
1360,adjective,94
1361,completely,94
1362,target,94
1363,educational,94
1364,industrial,93
1365,appreciate,93
1366,thoma,93
1367,classroom,93
1368,learner,93
1369,alternative,93
1370,input,93
1371,demonstration,93
1372,operation,93
1373,lrec,93
1374,otherwise,92
1375,dependency,92
1376,usually,92
1377,definition,92
1378,competition,92
1379,progress,92
1380,zip,92
1381,smith,92
1382,peseta,92
1383,reduplication,91
1384,oral,91
1385,anybody,91
1386,que,91
1387,fast,91
1388,treat,91
1389,tree,91
1390,joseph,91
1391,vocabulary,91
1392,cog,91
1393,np,90
1394,debate,90
1395,force,90
1396,microsoft,90
1397,experimental,90
1398,synthetic,90
1399,diachronic,90
1400,doubt,90
1401,worth,90
1402,station,90
1403,memory,90
1404,neural,90
1405,optimality,90
1406,yours,90
1407,population,89
1408,signature,89
1409,whatever,89
1410,transcription,89
1411,assist,89
1412,avenue,89
1413,well,89
1414,minimalist,89
1415,private,89
1416,the,89
1417,match,89
1418,usc,89
1419,consult,89
1420,watch,89
1421,contents,89
1422,download,89
1423,kong,89
1424,hundred,89
1425,envelope,89
1426,inference,89
1427,undergraduate,88
1428,experiment,88
1429,contributor,88
1430,bear,88
1431,subscription,88
1432,industry,88
1433,simon,88
1434,linguistica,88
1435,airport,88
1436,ticket,88
1437,statistical,88
1438,promote,88
1439,links,88
1440,logical,87
1441,belgium,87
1442,northern,87
1443,patrick,87
1444,cornell,87
1445,guideline,87
1446,remark,87
1447,sunday,87
1448,comprehensive,87
1449,male,87
1450,fun,87
1451,intercultural,87
1452,philadelphium,87
1453,guest,87
1454,tokyo,87
1455,angele,86
1456,specifically,86
1457,tongue,86
1458,arizona,86
1459,communicate,86
1460,structural,86
1461,anna,86
1462,ok,86
1463,literacy,86
1464,lancaster,86
1465,evaluate,86
1466,analyze,86
1467,boundary,86
1468,eye,86
1469,hit,86
1470,preferably,86
1471,eastern,86
1472,sery,86
1473,leiden,86
1474,air,86
1475,switzerland,86
1476,tok,86
1477,tradition,85
1478,dc,85
1479,global,85
1480,outline,85
1481,excite,85
1482,groningen,85
1483,sheet,85
1484,sun,84
1485,performance,84
1486,primary,84
1487,active,84
1488,region,84
1489,corporation,84
1490,enjoy,84
1491,susx,84
1492,synthesis,84
1493,architecture,84
1494,ms,83
1495,opinion,83
1496,acceptable,83
1497,contemporary,83
1498,block,83
1499,maximum,83
1500,rank,83
1501,maintain,83
1502,anthropology,82
1503,assistant,82
1504,broad,82
1505,conversational,82
1506,achieve,82
1507,spatial,82
1508,song,82
1509,tuebingen,82
1510,dfl,82
1511,stock,82
1512,im,82
1513,bilingualism,82
1514,czech,82
1515,elra,82
1516,scientist,81
1517,likely,81
1518,arise,81
1519,piece,81
1520,agency,81
1521,love,81
1522,master,81
1523,audio,81
1524,asium,81
1525,accessible,81
1526,security,81
1527,graphic,81
1528,mandarin,80
1529,actual,80
1530,confirm,80
1531,encode,80
1532,bar,80
1533,recognize,80
1534,morpheme,80
1535,kim,80
1536,behavior,80
1537,specialist,80
1538,internal,80
1539,entire,80
1540,walter,80
1541,solution,80
1542,emerge,80
1543,pl,80
1544,animal,80
1545,debt,80
1546,cnrs,80
1547,reports,80
1548,familiar,79
1549,proof,79
1550,santa,79
1551,root,79
1552,unless,79
1553,stand,79
1554,stephen,79
1555,wrong,79
1556,remain,79
1557,avoid,79
1558,conjunction,79
1559,team,79
1560,diversity,79
1561,lack,79
1562,ou,79
1563,presenter,79
1564,critical,78
1565,suppose,78
1566,subscribe,78
1567,mid,78
1568,reviewer,78
1569,orient,78
1570,imagine,78
1571,entry,78
1572,organisation,78
1573,distance,78
1574,scale,77
1575,combination,77
1576,eric,77
1577,economy,77
1578,genre,77
1579,ann,77
1580,black,77
1581,affix,77
1582,normal,77
1583,procedure,77
1584,languages,77
1585,staff,77
1586,roger,77
1587,extension,77
1588,fundamental,77
1589,measure,77
1590,implementation,77
1591,multus,77
1592,identification,77
1593,town,76
1594,borrow,76
1595,federal,76
1596,stuttgart,76
1597,extent,76
1598,bite,76
1599,branch,76
1600,chain,76
1601,africa,76
1602,automatically,76
1603,construct,76
1604,complement,76
1605,round,76
1606,den,76
1607,valuable,76
1608,unique,75
1609,mine,75
1610,hi,75
1611,ce,75
1612,characteristic,75
1613,ignore,75
1614,meeting,75
1615,citation,75
1616,classical,75
1617,guy,75
1618,qualify,75
1619,frequency,75
1620,equivalent,75
1621,pronounce,75
1622,elsewhere,75
1623,dream,75
1624,israel,75
1625,christian,75
1626,perfect,75
1627,possibly,75
1628,popular,75
1629,delivery,75
1630,preposition,75
1631,finnish,75
1632,universitat,75
1633,drop,74
1634,facility,74
1635,cf,74
1636,canadian,74
1637,grammaticalization,74
1638,audience,74
1639,reserve,74
1640,boston,74
1641,tv,74
1642,extensive,74
1643,whorf,74
1644,opposite,74
1645,q,74
1646,brighton,74
1647,pb,74
1648,filter,74
1649,feminine,74
1650,gbp,74
1651,scotland,73
1652,whom,73
1653,han,73
1654,sorry,73
1655,mac,73
1656,utterance,73
1657,incorporate,73
1658,extract,73
1659,derivation,73
1660,previously,73
1661,hawaius,73
1662,interdisciplinary,73
1663,daniel,73
1664,aus,73
1665,korea,73
1666,moment,73
1667,sterl,73
1668,tour,73
1669,forth,73
1670,forget,72
1671,bitnet,72
1672,recommend,72
1673,pour,72
1674,salary,72
1675,steve,72
1676,correspond,72
1677,iv,72
1678,thesis,72
1679,reality,72
1680,bruce,72
1681,discount,72
1682,wale,72
1683,seven,72
1684,star,72
1685,essex,72
1686,granada,72
1687,academy,72
1688,tm,72
1689,stay,71
1690,eat,71
1691,disk,71
1692,spring,71
1693,bell,71
1694,replace,71
1695,cogscus,71
1696,alan,71
1697,leuven,71
1698,improve,71
1699,pierre,71
1700,devote,71
1701,significant,71
1702,display,71
1703,unpublish,71
1704,importance,71
1705,wife,71
1706,parser,71
1707,kid,71
1708,emphasis,71
1709,notify,71
1710,spontaneous,71
1711,interactive,71
1712,operate,71
1713,beautiful,71
1714,deliver,71
1715,hb,71
1716,variable,70
1717,court,70
1718,observe,70
1719,exhibit,70
1720,quickly,70
1721,excellent,70
1722,exercise,70
1723,hot,70
1724,edward,70
1725,visual,70
1726,ascii,70
1727,par,70
1728,loan,70
1729,diagram,70
1730,deaf,69
1731,upenn,69
1732,karen,69
1733,primarily,69
1734,tend,69
1735,nice,69
1736,distinct,69
1737,china,69
1738,editorial,69
1739,relatively,69
1740,polish,69
1741,shape,69
1742,investigation,69
1743,freedom,69
1744,pittsburgh,69
1745,universit,69
1746,novel,69
1747,substantial,69
1748,sweden,69
1749,grenoble,69
1750,pro,68
1751,curriculum,68
1752,absolutely,68
1753,descriptive,68
1754,helsinkus,68
1755,blackwell,68
1756,surprise,68
1757,soas,68
1758,fresh,68
1759,freiburg,68
1760,greenberg,68
1761,ots,68
1762,jose,68
1763,barcelona,68
1764,minimal,68
1765,expense,68
1766,id,68
1767,homepage,68
1768,arrangement,67
1769,jane,67
1770,embed,67
1771,attach,67
1772,finland,67
1773,sussex,67
1774,adverb,67
1775,obviously,67
1776,extremely,67
1777,gain,67
1778,brian,67
1779,wherea,67
1780,worldwide,67
1781,listen,67
1782,criterion,67
1783,implement,67
1784,daily,67
1785,singular,67
1786,marc,67
1787,eskimo,67
1788,bonn,67
1789,promise,67
1790,spoken,67
1791,imply,67
1792,greater,67
1793,salford,67
1794,exclusive,67
1795,cm,67
1796,writer,66
1797,venue,66
1798,aid,66
1799,taiwan,66
1800,radio,66
1801,differ,66
1802,indigenous,66
1803,twenty,66
1804,essay,66
1805,majority,66
1806,prior,66
1807,evolutionary,66
1808,referee,66
1809,consequence,66
1810,nijmegen,66
1811,equal,66
1812,analyse,66
1813,greece,66
1814,cluster,66
1815,dynamic,66
1816,always,66
1817,tony,66
1818,bottom,66
1819,faster,66
1820,definite,66
1821,guinea,66
1822,enterprise,66
1823,postage,66
1824,hfl,66
1825,apparently,65
1826,tape,65
1827,affect,65
1828,sub,65
1829,club,65
1830,textbook,65
1831,indian,65
1832,automate,65
1833,mellon,65
1834,frame,65
1835,contrastive,65
1836,assessment,65
1837,deborah,65
1838,gift,65
