rank,word,training_frequency
1084,am,127
1085,scholar,126
1086,combine,126
1087,government,126
1088,negative,125
1089,tone,125
1090,advantage,125
1091,law,125
1092,distribution,125
1093,andrew,125
1094,tax,125
1095,colloquium,125
1096,payable,124
1097,clearly,124
1098,sort,124
1099,enter,124
1100,everything,124
1101,virtual,124
1102,late,123
1103,montreal,123
1104,pound,123
1105,whose,123
1106,usage,123
1107,organise,123
1108,engine,123
1109,dus,123
1110,lecturer,122
1111,langue,122
1112,possibility,122
1113,cut,122
1114,ten,122
1115,location,122
1116,happy,122
1117,yourself,122
1118,plural,122
1119,italian,122
1120,derive,122
1121,wait,122
1122,xerox,121
1123,acquire,121
1124,edition,121
1125,implication,121
1126,mass,121
1127,target,121
1128,barbara,121
1129,slavic,121
1130,tuesday,120
1131,itself,120
1132,cite,120
1133,max,120
1134,tag,120
1135,narrative,119
1136,arrive,119
1137,side,119
1138,exchange,119
1139,cognition,119
1140,count,119
1141,empirical,119
1142,indeed,119
1143,minority,119
1144,option,119
1145,king,119
1146,particle,118
1147,instead,118
1148,australian,118
1149,thanks,118
1150,draw,118
1151,serve,117
1152,bibliography,117
1153,yes,117
1154,western,117
1155,singapore,117
1156,brief,117
1157,mastercard,117
1158,using,117
1159,breakfast,116
1160,depend,116
1161,linguistique,116
1162,extra,116
1163,marker,116
1164,locate,116
1165,pc,116
1166,mailing,116
1167,reconstruction,115
1168,board,115
1169,unit,115
1170,z,115
1171,management,115
1172,component,115
1173,parameter,115
1174,secret,115
1175,colleague,114
1176,suggestion,114
1177,spend,114
1178,respondent,114
1179,typological,114
1180,data,114
1181,methodology,114
1182,medium,114
1183,evolution,114
1184,reduce,114
1185,master,114
1186,graphic,114
1187,body,113
1188,introductory,113
1189,political,113
1190,genetic,113
1191,generally,113
1192,factor,113
1193,near,112
1194,une,112
1195,party,112
1196,finite,112
1197,metaphor,112
1198,sequence,112
1199,download,112
1200,morn,111
1201,phonetics,111
1202,highly,111
1203,manuscript,111
1204,outside,111
1205,license,111
1206,preliminary,111
1207,membership,111
1208,independent,110
1209,doe,110
1210,portuguese,110
1211,rich,110
1212,indo,110
1213,miss,110
1214,light,110
1215,multimedium,110
1216,temporal,110
1217,release,110
1218,extraction,110
1219,logical,109
1220,commercial,109
1221,rom,109
1222,jean,109
1223,nominal,109
1224,phd,109
1225,intelligent,109
1226,fuer,109
1227,bus,109
1228,illinoi,108
1229,specify,108
1230,strong,108
1231,harri,108
1232,anne,108
1233,ucla,108
1234,delete,108
1235,aisb,108
1236,integrate,108
1237,policy,108
1238,profit,108
1239,lab,108
1240,afternoon,108
1241,pt,108
1242,austin,107
1243,prosodic,107
1244,humanity,107
1245,surface,107
1246,organiser,107
1247,direction,107
1248,basque,107
1249,sur,107
1250,reception,106
1251,debate,106
1252,da,106
1253,nor,106
1254,learner,106
1255,proper,106
1256,fully,106
1257,up,105
1258,cheque,105
1259,mr,105
1260,higher,105
1261,paradigm,105
1262,massachusett,105
1263,alternative,105
1264,complexity,105
1265,ohio,105
1266,investment,105
1267,np,104
1268,reflect,104
1269,charle,104
1270,inform,104
1271,earlier,104
1272,news,104
1273,clitic,104
1274,effective,104
1275,proto,104
1276,ch,104
1277,optimality,104
1278,assist,103
1279,sometime,103
1280,assumption,103
1281,beyond,103
1282,ie,103
1283,difficult,103
1284,official,103
1285,sheffield,103
1286,keynote,102
1287,discover,102
1288,root,102
1289,predicate,102
1290,picture,102
1291,approximately,102
1292,investigate,102
1293,pidgin,102
1294,applicant,102
1295,consideration,102
1296,spell,102
1297,steven,102
1298,circular,101
1299,map,101
1300,stage,101
1301,translate,101
1302,conclusion,101
1303,in,101
1304,postscript,101
1305,exceed,101
1306,bonus,101
1307,wonder,100
1308,skill,100
1309,thoma,100
1310,media,100
1311,interpret,100
1312,jp,100
1313,zip,100
1314,literary,99
1315,director,99
1316,myself,99
1317,adjective,99
1318,symbol,99
1319,worth,99
1320,pick,99
1321,sunday,99
1322,ai,99
1323,challenge,99
1324,grant,99
1325,leiden,99
1326,distance,99
1327,demo,99
1328,loss,98
1329,joseph,98
1330,smith,98
1331,intonation,98
1332,gesture,98
1333,experiment,97
1334,experimental,97
1335,usually,97
1336,front,97
1337,completely,97
1338,except,97
1339,benefit,97
1340,tree,97
1341,universitaet,97
1342,competition,97
1343,plain,96
1344,time,96
1345,overview,96
1346,vocabulary,96
1347,id,96
1348,integration,95
1349,certainly,95
1350,expert,95
1351,accompany,95
1352,the,95
1353,sery,95
1354,don,95
1355,secretariat,95
1356,anaphora,95
1357,envelope,95
1358,doubt,94
1359,resolution,94
1360,subscription,94
1361,memory,94
1362,reviewer,94
1363,treat,94
1364,lang,94
1365,contents,94
1366,routledge,94
1367,institut,94
1368,reduplication,93
1369,couple,93
1370,signature,93
1371,santa,93
1372,shop,93
1373,brown,93
1374,chicago,93
1375,compound,93
1376,preference,93
1377,nancy,93
1378,asium,93
1379,dynamic,93
1380,walter,93
1381,consult,93
1382,suite,93
1383,guest,93
1384,walk,92
1385,actual,92
1386,otherwise,92
1387,stephen,92
1388,devote,92
1389,industry,92
1390,input,92
1391,hit,92
1392,educational,92
1393,hong,92
1394,performance,91
1395,throughout,91
1396,mine,91
1397,cornell,91
1398,primary,91
1399,guideline,91
1400,classroom,91
1401,algorithm,91
1402,carry,91
1403,meaning,91
1404,tilburg,91
1405,accessible,91
1406,yours,91
1407,angele,90
1408,vary,90
1409,wh,90
1410,broad,90
1411,ok,90
1412,tuebingen,90
1413,complement,90
1414,excite,90
1415,secretary,90
1416,signal,90
1417,fun,90
1418,essex,90
1419,classification,90
1420,watch,90
1421,ticket,90
1422,debt,90
1423,links,90
1424,maybe,89
1425,dependency,89
1426,diachronic,89
1427,stem,89
1428,private,89
1429,interdisciplinary,89
1430,demonstration,89
1431,groningen,89
1432,filter,89
1433,im,89
1434,tea,88
1435,patrick,88
1436,cause,88
1437,formation,88
1438,piece,88
1439,station,88
1440,neural,88
1441,ipa,88
1442,implementation,88
1443,enjoy,88
1444,specifically,87
1445,contributor,87
1446,bear,87
1447,anna,87
1448,well,87
1449,reservation,87
1450,grenoble,87
1451,coling,87
1452,undergraduate,86
1453,whatever,86
1454,remark,86
1455,scientist,86
1456,definition,86
1457,fast,86
1458,maximum,86
1459,comprehensive,86
1460,love,86
1461,eye,86
1462,match,86
1463,simon,86
1464,usc,86
1465,maintain,86
1466,male,86
1467,intercultural,86
1468,philadelphium,86
1469,promote,86
1470,tok,86
1471,sun,85
1472,extent,85
1473,avoid,85
1474,ann,85
1475,behavior,85
1476,minimalist,85
1477,analyze,85
1478,eastern,85
1479,solution,85
1480,progress,85
1481,critical,84
1482,industrial,84
1483,northern,84
1484,stand,84
1485,frank,84
1486,arizona,84
1487,structural,84
1488,mid,84
1489,orient,84
1490,entire,84
1491,presenter,84
1492,audio,84
1493,kong,84
1494,switzerland,84
1495,belgium,83
1496,tradition,83
1497,population,83
1498,characteristic,83
1499,transcription,83
1500,avenue,83
1501,combination,83
1502,kim,83
1503,imagine,83
1504,fundamental,83
1505,synthesis,83
1506,hundred,83
1507,air,83
1508,loan,83
1509,security,83
1510,architecture,83
1511,inference,83
1512,anthropology,82
1513,assistant,82
1514,que,82
1515,microsoft,82
1516,encode,82
1517,cogscus,82
1518,diversity,82
1519,contemporary,82
1520,arise,82
1521,region,82
1522,languages,82
1523,construct,82
1524,evaluate,82
1525,boundary,82
1526,rank,82
1527,linguistica,82
1528,definite,82
1529,cnrs,82
1530,reports,82
1531,drop,81
1532,anybody,81
1533,force,81
1534,achieve,81
1535,grammaticalization,81
1536,spatial,81
1537,thesis,81
1538,dc,81
1539,active,81
1540,procedure,81
1541,literacy,81
1542,extract,81
1543,discount,81
1544,preferably,81
1545,perfect,81
1546,universit,81
1547,ascii,81
1548,identification,81
1549,holland,81
1550,operation,81
1551,oral,80
1552,absolutely,80
1553,proof,80
1554,han,80
1555,opinion,80
1556,audience,80
1557,qualify,80
1558,lack,80
1559,africa,80
1560,outline,80
1561,internal,80
1562,cog,80
1563,contrastive,80
1564,airport,80
1565,statistical,80
1566,stealth,80
1567,currency,80
1568,tokyo,80
1569,bilingualism,80
1570,appreciate,79
1571,tongue,79
1572,mac,79
1573,guy,79
1574,block,79
1575,specialist,79
1576,sheet,79
1577,finnish,79
1578,borrow,78
1579,remain,78
1580,acceptable,78
1581,reality,78
1582,global,78
1583,elsewhere,78
1584,dream,78
1585,moment,78
1586,cm,78
1587,town,77
1588,scale,77
1589,descriptive,77
1590,wrong,77
1591,citation,77
1592,incorporate,77
1593,likely,77
1594,staff,77
1595,nijmegen,77
1596,dm,77
1597,multus,77
1598,emerge,77
1599,korea,77
1600,orders,77
1601,semitic,77
1602,nlg,77
1603,universitat,77
1604,unique,76
1605,conversational,76
1606,team,76
1607,club,76
1608,approx,76
1609,referee,76
1610,soas,76
1611,automatically,76
1612,roger,76
1613,ou,76
1614,freedom,76
1615,hot,76
1616,star,76
1617,den,76
1618,organisation,76
1619,substantial,76
1620,preposition,76
1621,tm,76
1622,pro,75
1623,familiar,75
1624,steve,75
1625,facility,75
1626,stuttgart,75
1627,twenty,75
1628,meeting,75
1629,utterance,75
1630,classical,75
1631,subscribe,75
1632,nice,75
1633,normal,75
1634,song,75
1635,tv,75
1636,constituent,75
1637,extension,75
1638,agency,75
1639,dfl,75
1640,pb,75
1641,millions,75
1642,homepage,75
1643,degruyter,75
1644,eat,74
1645,convention,74
1646,correspond,74
1647,canadian,74
1648,alan,74
1649,economy,74
1650,genre,74
1651,conjunction,74
1652,leuven,74
1653,prior,74
1654,morpheme,74
1655,improve,74
1656,boston,74
1657,frequency,74
1658,significant,74
1659,pronounce,74
1660,quantitative,74
1661,measure,74
1662,entry,74
1663,whorf,74
1664,aus,74
1665,brighton,74
1666,spontaneous,74
1667,jose,74
1668,diagram,74
1669,sept,73
1670,ce,73
1671,variable,73
1672,ms,73
1673,island,73
1674,differ,73
1675,recognize,73
1676,connect,73
1677,eric,73
1678,reserve,73
1679,black,73
1680,suppose,73
1681,exhibit,73
1682,consequence,73
1683,extensive,73
1684,cluster,73
1685,excellent,73
1686,popular,73
1687,daniel,73
1688,valuable,73
1689,offshore,73
1690,feminine,73
1691,forth,73
1692,recommend,72
1693,salary,72
1694,upenn,72
1695,command,72
1696,tape,72
1697,sorry,72
1698,ignore,72
1699,communicate,72
1700,somewhat,72
1701,extremely,72
1702,branch,72
1703,equivalent,72
1704,chain,72
1705,editorial,72
1706,corporation,72
1707,previously,72
1708,q,72
1709,coordination,72
1710,salford,72
1711,sweden,72
1712,expense,72
1713,stock,72
1714,csli,72
1715,czech,72
1716,peseta,72
1717,scotland,71
1718,disk,71
1719,mi,71
1720,unless,71
1721,replace,71
1722,michigan,71
1723,majority,71
1724,bite,71
1725,holiday,71
1726,lancaster,71
1727,parser,71
1728,emphasis,71
1729,alone,71
1730,susx,71
1731,notify,71
1732,interactive,71
1733,compuserve,71
1734,pl,71
1735,powerful,71
1736,beautiful,71
1737,gbp,71
1738,arrange,70
1739,hi,70
1740,pour,70
1741,analogy,70
1742,insight,70
1743,desire,70
1744,primarily,70
1745,unpublish,70
1746,analyse,70
1747,israel,70
1748,kid,70
1749,newsletter,70
1750,operate,70
1751,delivery,70
1752,bitnet,69
1753,curriculum,69
1754,ibm,69
1755,speed,69
1756,cf,69
1757,synthetic,69
1758,essay,69
1759,girl,69
1760,brian,69
1761,bruce,69
1762,china,69
1763,serious,69
1764,possibly,69
1765,seven,69
1766,bottom,69
1767,eskimo,69
1768,bonn,69
1769,greater,69
1770,monthly,69
1771,compile,68
1772,federal,68
1773,bell,68
1774,nj,68
1775,modality,68
1776,blackwell,68
1777,iv,68
1778,karen,68
1779,surprise,68
1780,gain,68
1781,chri,68
1782,quickly,68
1783,relatively,68
1784,shape,68
1785,segment,68
1786,fresh,68
1787,exercise,68
1788,edward,68
1789,promise,68
1790,exclude,68
1791,barcelona,68
1792,deborah,68
1793,tour,68
1794,huge,68
1795,deliver,68
1796,symbolic,68
1797,tei,68
1798,highlight,67
1799,apparently,67
1800,competence,67
1801,kingdom,67
1802,universidad,67
1803,quantifier,67
1804,confirm,67
1805,textbook,67
1806,trend,67
1807,pierre,67
1808,criterion,67
1809,importance,67
1810,christian,67
1811,switch,67
1812,interview,67
1813,daily,67
1814,river,67
1815,singular,67
1816,wale,67
1817,pittsburgh,67
1818,round,67
1819,spoken,67
1820,maryland,67
1821,sterl,67
1822,hfl,67
1823,forget,66
1824,writer,66
1825,stay,66
1826,arrangement,66
1827,taiwan,66
1828,attach,66
1829,court,66
1830,bar,66
1831,subscriber,66
1832,award,66
1833,listen,66
1834,polish,66
1835,equal,66
1836,greece,66
1837,wife,66
1838,hawaius,66
